cond,distBin,angleBin,heading,coord,angleBinSize,distBinSize
F0,1,0,0.03832487729966816,0.6059183279618463,30,1
F0,0,0,0.04044234895200571,0.5327097184960624,30,1
F0,1,2,0.08626297099617786,1.0,30,1
F0,1,0,0.25603235308720795,0.5454672975434002,30,1
F0,1,1,0.7729476795051732,0.5315259370224563,30,1
F0,1,1,0.9444392549593934,0.539945403134025,30,1
F0,1,1,0.8051278529966529,0.5158585955130268,30,1
F0,1,1,0.8503424278381772,0.5485607058839959,30,1
F0,1,1,0.6245954251156266,0.5346590333528198,30,1
F0,0,1,0.5246484891713865,0.5177175907055583,30,1
F0,0,2,0.35354459941043836,0.6059183279618463,30,1
F0,0,3,0.21177082106289113,0.5327097184960624,30,1
F0,0,4,0.1365878035211987,1.0,30,1
F0,3,3,0.9291495010612401,0.5652301025484717,30,1
F0,3,3,0.8640034124821663,0.588101922419306,30,1
F0,3,3,0.2257722673225706,0.5487671273826855,30,1
F0,2,3,0.2151112413713292,0.5829473168691623,30,1
F0,1,4,0.22084509372740957,0.5782812693707698,30,1
F0,0,5,0.4582380732909197,0.557048101992464,30,1
F0,0,5,0.5322859902514965,0.5398990535990293,30,1
F0,1,4,0.6847802778892298,0.6281113862436312,30,1
F0,1,4,0.8286715278891148,0.5441511569753564,30,1
F0,1,4,0.7771492254826234,1.0,30,1
F0,1,1,0.23608832626966192,0.5644750840963518,30,1
F0,0,0,0.28812914655741695,0.5412142777637666,30,1
F0,0,2,0.23231733483929307,0.5519567430576527,30,1
F0,1,4,0.7462636299910116,0.6976022615338804,30,1
F0,1,4,0.519937985313641,0.5783641054363944,30,1
F0,1,5,0.7869115343184475,0.5482182210038856,30,1
F0,1,5,0.9431176677162297,0.5473042696491186,30,1
F0,1,5,0.9131247663746092,0.5714571505283885,30,1
F0,1,5,0.8813484449734628,0.5842398166415718,30,1
F0,0,4,0.5251031949912524,0.6734894041358657,30,1
F0,0,3,0.6076331879122225,0.6134466996289222,30,1
F0,0,3,0.3263435511822984,0.5604596343408419,30,1
F0,0,0,0.2636671396458411,0.6489652015553087,30,1
F0,0,1,0.39499492860916063,0.6657171095904625,30,1
F0,1,1,0.2625744469296837,1.0,30,1
F0,2,2,0.054204873580355084,0.5644750840963518,30,1
F0,1,2,0.14122580106391225,0.5412142777637666,30,1
F0,1,3,0.244708259796115,0.5519567430576527,30,1
F0,1,4,0.7901692822278574,0.6976022615338804,30,1
F0,1,4,0.8793439591878373,0.5783641054363944,30,1
F0,1,4,0.8382728891314098,0.5482182210038856,30,1
F0,1,4,0.6542792717832187,0.5473042696491186,30,1
F0,1,3,0.5483102527678657,0.5714571505283885,30,1
F0,1,3,0.5448714878658842,0.5842398166415718,30,1
F0,1,2,0.4024186936751405,0.6734894041358657,30,1
F0,1,1,0.209400525105636,0.6134466996289222,30,1
F0,1,0,0.02263825389829477,0.5604596343408419,30,1
F0,1,0,0.29180532062484443,0.6489652015553087,30,1
F0,1,0,0.4491844674951124,0.6657171095904625,30,1
F0,2,0,0.3323909601876578,1.0,30,1
F0,2,0,0.30762560197227296,0.5644750840963518,30,1
F0,2,1,0.03363560796521747,0.5412142777637666,30,1
F0,2,2,0.11723363699628686,0.5519567430576527,30,1
F0,1,3,0.3943758776047379,0.6976022615338804,30,1
F0,1,4,0.6059988188847509,0.5783641054363944,30,1
F0,1,4,0.9174292841150281,0.5482182210038856,30,1
F0,1,5,0.9675415077335194,0.5473042696491186,30,1
F0,1,5,0.6676342082046212,0.5714571505283885,30,1
F0,0,5,0.7687570735720755,0.5842398166415718,30,1
F0,0,5,0.5623493189140735,0.6734894041358657,30,1
F0,0,4,0.4629714483756904,0.6134466996289222,30,1
F0,1,3,0.7052503660260545,0.5604596343408419,30,1
F0,1,2,0.8007592603338088,0.6489652015553087,30,1
F0,1,2,0.6038447852755657,0.6657171095904625,30,1
F0,1,1,0.40087921216456057,1.0,30,1
F0,1,3,0.9132606142251448,0.5644750840963518,30,1
F0,1,3,0.969706568383798,0.5412142777637666,30,1
F0,1,3,0.8895809664271471,0.5519567430576527,30,1
F0,1,3,0.6682906582732022,0.6976022615338804,30,1
F0,1,3,0.9685164768849153,0.5783641054363944,30,1
F0,1,3,0.8421016696654737,0.5482182210038856,30,1
F0,1,2,0.7480233833501322,0.5473042696491186,30,1
F0,1,2,0.7753328230935688,0.5714571505283885,30,1
F0,1,1,0.8115823633988214,0.5842398166415718,30,1
F0,1,1,0.6954087013259598,0.6734894041358657,30,1
F0,1,0,0.7119285056583644,0.6134466996289222,30,1
F0,1,0,0.6232645874086222,0.5604596343408419,30,1
F0,0,0,0.4848225602253434,0.6489652015553087,30,1
F0,0,0,0.6429446970035444,0.6657171095904625,30,1
F0,0,1,0.8942227393282874,1.0,30,1
F0,1,0,0.7517236412898972,0.5644750840963518,30,1
F0,1,0,0.46429649750062363,0.5412142777637666,30,1
F0,0,0,0.4640745488839675,0.5519567430576527,30,1
F0,0,2,0.010552077624912726,0.6976022615338804,30,1
F0,1,2,0.7071432255992135,0.5783641054363944,30,1
F0,2,2,0.8535539189031288,0.5482182210038856,30,1
F0,2,2,0.8193238893597895,0.5473042696491186,30,1
F0,2,1,0.8912152134609692,0.5714571505283885,30,1
F0,1,1,0.8727162589744955,0.5842398166415718,30,1
F0,2,1,0.7800559674085441,0.6734894041358657,30,1
F0,1,1,0.5992556819032326,0.6134466996289222,30,1
F0,1,1,0.2878574998902994,0.5604596343408419,30,1
F0,1,0,0.19897579832103984,0.6489652015553087,30,1
F0,1,0,0.2062727440784481,0.6657171095904625,30,1
F0,1,0,0.1506453008764871,1.0,30,1
F0,1,0,0.6324640496920706,0.5644750840963518,30,1
F0,1,1,0.3999010904754884,0.5412142777637666,30,1
F0,1,2,0.20839485010141345,0.5519567430576527,30,1
F0,1,3,0.5887101399240566,0.6976022615338804,30,1
F0,1,3,0.6094719901172748,0.5783641054363944,30,1
F0,2,3,0.9817239989759592,0.5482182210038856,30,1
F0,2,3,0.744877169398567,0.5473042696491186,30,1
F0,2,3,0.8119590913489843,0.5714571505283885,30,1
F0,2,2,0.7347353484047383,0.5842398166415718,30,1
F0,2,2,0.4576169876463474,0.6734894041358657,30,1
F0,2,2,0.39211604979770953,0.6134466996289222,30,1
F0,2,1,0.14186139803498465,0.5604596343408419,30,1
F0,1,1,0.014762448801285633,0.6489652015553087,30,1
F0,1,0,0.13296753606197786,0.6657171095904625,30,1
F0,1,0,0.16430416158517291,1.0,30,1
F0,1,1,0.38697814066101155,0.5644750840963518,30,1
F0,0,1,0.3008182459669827,0.5412142777637666,30,1
F0,0,2,0.313679803721592,0.5519567430576527,30,1
F0,1,4,0.720648644610363,0.6976022615338804,30,1
F0,1,4,0.5813869220974042,0.5783641054363944,30,1
F0,1,5,0.5518580641310287,0.5482182210038856,30,1
F0,1,5,0.6820559514117035,0.5473042696491186,30,1
F0,1,4,0.7013204736820322,0.5714571505283885,30,1
F0,1,4,0.7152962929419658,0.5842398166415718,30,1
F0,1,3,0.5479884855352405,0.6734894041358657,30,1
F0,1,3,0.535422854742332,0.6134466996289222,30,1
F0,2,3,0.4894509719825859,0.5604596343408419,30,1
F0,2,2,0.6590012801088938,0.6489652015553087,30,1
F0,1,2,0.7979471187010984,0.6657171095904625,30,1
F0,1,2,0.7972729385520492,1.0,30,1
F0,1,2,0.7097068001499831,0.5656269380069573,30,1
F0,1,3,0.8530966545064953,0.5616129672760749,30,1
F0,1,3,0.9876090750431781,0.5380140268640675,30,1
F0,1,3,0.9560943477631543,0.5996087567774677,30,1
F0,1,3,0.6405940261258036,0.5685575561877685,30,1
F0,1,3,0.6251844234498574,0.5538645540613673,30,1
F0,1,2,0.5973969394994483,0.5595809067303444,30,1
F0,0,2,0.6351854863932566,0.5984231786328656,30,1
F0,1,1,0.6635230428924215,0.5652713751356587,30,1
F0,1,0,0.8773154986838881,0.6383292512333076,30,1
F0,1,0,0.6017673371934136,0.5915278137070029,30,1
F0,1,0,0.6510181949194067,0.531229599223762,30,1
F0,1,0,0.9718618190209967,0.6455974289224264,30,1
F0,1,0,0.9458104611140483,0.6601421231465588,30,1
F0,1,0,0.9301834867420259,1.0,30,1
F0,1,1,0.9284627242973889,0.5656269380069573,30,1
F0,1,1,0.7455064614078005,0.5616129672760749,30,1
F0,1,2,0.6504490281644202,0.5380140268640675,30,1
F0,0,2,0.6481122476137262,0.5996087567774677,30,1
F0,0,1,0.9139391664288901,0.5685575561877685,30,1
F0,0,2,0.8694822502034194,0.5538645540613673,30,1
F0,0,2,0.9755761599827102,0.5595809067303444,30,1
F0,0,2,0.5807589745792302,0.5984231786328656,30,1
F0,0,2,0.6501055185455382,0.5652713751356587,30,1
F0,0,3,0.08745251390532582,0.6383292512333076,30,1
F0,0,4,0.07060463628791291,0.5915278137070029,30,1
F0,0,3,0.03159391720835303,0.531229599223762,30,1
F0,1,2,0.46290787931203203,0.6455974289224264,30,1
F0,1,2,0.791150143333595,0.6601421231465588,30,1
F0,1,2,0.861695234765123,1.0,30,1
F0,1,5,0.14934894049480674,0.5656269380069573,30,1
F0,1,4,0.31842257817361896,0.5616129672760749,30,1
F0,1,3,0.34273636841214594,0.5380140268640675,30,1
F0,2,2,0.4145542882642139,0.5996087567774677,30,1
F0,2,2,0.5514215084287255,0.5685575561877685,30,1
F0,2,1,0.6290132039839211,0.5538645540613673,30,1
F0,2,1,0.6911410510663618,0.5595809067303444,30,1
F0,1,1,0.8622080567189597,0.5984231786328656,30,1
F0,1,0,0.9302339184253584,0.5652713751356587,30,1
F0,1,0,0.8296944936652927,0.6383292512333076,30,1
F0,1,0,0.8957046822538579,0.5915278137070029,30,1
F0,0,0,0.7030789637736761,0.531229599223762,30,1
F0,0,0,0.2515103001288155,0.6455974289224264,30,1
F0,0,0,0.03793962561270503,0.6601421231465588,30,1
F0,0,3,0.1567971862579709,1.0,30,1
F0,0,1,0.012188032440440866,0.5656269380069573,30,1
F0,0,0,0.2475743559419592,0.5616129672760749,30,1
F0,1,1,0.30360811627673945,0.5380140268640675,30,1
F0,1,1,0.2642884476339009,0.5996087567774677,30,1
F0,2,2,0.2270812109128545,0.5685575561877685,30,1
F0,2,1,0.6404654532215763,0.5538645540613673,30,1
F0,2,1,0.7624415570760192,0.5595809067303444,30,1
F0,2,1,0.9780904470863601,0.5984231786328656,30,1
F0,2,0,0.9913678140010325,0.5652713751356587,30,1
F0,1,0,0.7450472275827082,0.6383292512333076,30,1
F0,1,0,0.9916224939910102,0.5915278137070029,30,1
F0,1,0,0.961513948708001,0.531229599223762,30,1
F0,1,0,0.5373570620331191,0.6455974289224264,30,1
F0,1,0,0.3987323273123914,0.6601421231465588,30,1
F0,0,0,0.5867802521938292,1.0,30,1
F0,0,0,0.13144762403826749,0.5656269380069573,30,1
F0,1,1,0.31196976296709455,0.5616129672760749,30,1
F0,1,2,0.5592878150592935,0.5380140268640675,30,1
F0,2,2,0.8424465099330449,0.5996087567774677,30,1
F0,2,2,0.9104659951963663,0.5685575561877685,30,1
F0,2,2,0.7686355332944067,0.5538645540613673,30,1
F0,2,2,0.6879948371147964,0.5595809067303444,30,1
F0,2,2,0.8988343249743751,0.5984231786328656,30,1
F0,2,2,0.8533869034312753,0.5652713751356587,30,1
F0,1,1,0.9325137926550952,0.6383292512333076,30,1
F0,1,1,0.784482861885487,0.5915278137070029,30,1
F0,1,1,0.8155178468526862,0.531229599223762,30,1
F0,1,1,0.7215704115528733,0.6455974289224264,30,1
F0,1,1,0.7379726074528172,0.6601421231465588,30,1
F0,1,1,0.9017297146554892,1.0,30,1
F0,0,4,0.8491101856086503,0.5656269380069573,30,1
F0,0,2,0.9873109005904342,0.5616129672760749,30,1
F0,0,3,0.9186375311177011,0.5380140268640675,30,1
F0,0,1,0.9743850146193513,0.5996087567774677,30,1
F0,0,2,0.9385510632162367,0.5685575561877685,30,1
F0,0,2,0.7649465298125813,0.5538645540613673,30,1
F0,0,2,0.7389382836954739,0.5595809067303444,30,1
F0,0,3,0.6144452400566414,0.5984231786328656,30,1
F0,0,3,0.5966447379154286,0.5652713751356587,30,1
F0,1,3,0.07309168052649284,0.6383292512333076,30,1
F0,1,3,0.14305604265455452,0.5915278137070029,30,1
F0,1,3,0.18420547683511568,0.531229599223762,30,1
F0,1,2,0.6046658595369472,0.6455974289224264,30,1
F0,2,2,0.5970478099080623,0.6601421231465588,30,1
F0,2,2,0.4653015083776345,1.0,30,1
F0,3,2,0.638169524447372,0.5450440541746091,30,1
F0,3,2,0.8924098069013051,0.5809274421719474,30,1
F0,3,2,0.6380581032075983,0.5741819055825129,30,1
F0,2,2,0.6042065953768804,0.6448337497697163,30,1
F0,2,2,0.7266548596969137,0.5958698486632428,30,1
F0,2,2,0.755702173246438,0.5276739322448761,30,1
F0,1,2,0.6218207795167381,0.5926380010008055,30,1
F0,1,3,0.21594446097248687,0.6268565767899401,30,1
F0,1,4,0.3136285614379598,0.577704651274849,30,1
F0,1,4,0.03523198741078615,0.605714979510185,30,1
F0,1,5,0.3276280265186735,0.5497616419420808,30,1
F0,1,5,0.31738788787224026,0.5323789705064166,30,1
F0,1,4,0.49104606029103537,0.6032484798526376,30,1
