,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,Fish1_X,Fish1_Y,Fish2_X,Fish2_Y,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Spatial_Auto,Sync
0,2021,03,25,10,N,N,0,individual8xindividual1,0,0.2891464623774504,0.11400408223047288,0.1620870364132927,0.13250362377700295,1.6161209102538507,0.23530325040104394,1.633160866604705,8.539217987141697,69.2830996776033,0.6585958054671835,1.9650184838454026,-1.3064226783782193,0.42511915381247023,0.49574034750696355
1,2021,03,25,10,N,N,0,individual8xindividual1,1,0.288569369935699,0.09909867142354722,0.1295560514673223,0.0992357280025461,2.022555564339566,0.0017432787967293785,2.022556315621867,0.1331521874099753,40.826834692035504,0.6419448176924464,1.7580105490928217,-1.1160657314003752,0.6072696060331126,0.7150615803559498
2,2021,03,25,10,N,N,0,individual8xindividual1,2,,,0.10001977689014152,0.07875528468884958,,,,,,,1.4415224954731918,,,0.874567931518849
3,2021,03,25,10,N,N,0,individual8xindividual1,3,,,0.0689458916868881,0.0754542226587554,,,,,,,1.458291196343799,,,0.874567931518849
4,2021,03,25,10,N,N,0,individual8xindividual1,4,,,0.03206089710943747,0.07451733520284232,,,,,,,2.5583193015944468,,,0.874567931518849
5,2021,03,25,10,N,N,0,individual8xindividual1,5,,,0.05518077843762413,0.04464972111109014,,,,,,,2.4164652274602574,,,0.6503763062454183
6,2021,03,25,10,N,N,0,individual8xindividual1,6,0.24018257803574694,0.08303241532391406,0.10599819250334035,0.048983141457316436,1.7067461909489514,-0.43308666836170984,1.7608369097197503,-14.906470268677122,141.75277236037223,1.5199270902372353,2.0916712491503997,-0.5717441589131643,-0.7504887386129017,0.26088789710044047
7,2021,03,25,10,N,N,0,individual8xindividual1,7,0.2051082762760661,0.09842157895849196,0.1520925617492684,0.05229432396140952,0.6743285999338297,-0.5867114601511376,0.8938396937714272,-43.74814450481718,145.5275677138708,1.696432026799884,1.635421206722111,0.06101082007777332,-0.8831200428151141,0.258379227340291
8,2021,03,25,10,N,N,0,individual8xindividual1,8,0.16328961136506803,0.11697921461870946,0.18872719482211772,0.054974099384108265,-0.32355104880500746,-0.7886684715670467,0.8524571773565648,-109.37447121555373,150.50719007879965,2.2207125116802175,1.3635373269404685,0.8571751847397494,-0.8393376571789222,0.2713664349923192
9,2021,03,25,10,N,N,0,individual8xindividual1,9,0.10866877891663017,0.14662583826152226,0.2205309019012605,0.05903498724370929,-1.4228201855078901,-1.1141039305242046,1.8071095285837515,-141.12843836476986,147.89596085527347,3.099408956700464,1.3080935941957885,1.7913153625046756,-0.7965609504771628,0.22167858610680427
0,2021,03,25,10,N,N,0,individual2xindividual3,0,0.2976392110689263,0.18127442827351467,0.08390460625852687,0.14390744041235512,2.718578031167635,-0.4752860323220497,2.759812189999119,-9.916055367114085,124.2559298917462,0.9396352692762202,1.0216026137788419,-0.08196734450262183,-0.5897437974398031,0.4341029488861993
1,2021,03,25,10,N,N,0,individual2xindividual3,1,0.293261242340664,0.1992513452008802,0.08429270403212676,0.12429676822459725,2.6579564781040097,-0.9533779823999361,2.8237673800828644,-19.701042718516383,141.92042780164581,0.8306747302958473,0.8255025772947577,0.005172153001089533,-0.8971017959016389,0.21682098119447973
2,2021,03,25,10,N,N,0,individual2xindividual3,2,0.28972744547344387,0.1969503278466973,0.09295427134301522,0.10170297127770397,2.5028386432260072,-1.21149016241406,2.7806311671365993,-25.81099401491678,104.15729546985686,2.2492836661334614,1.5932735061747938,0.6560101599586674,0.6411161530531454,0.480110795046031
3,2021,03,25,10,N,N,0,individual2xindividual3,3,0.3249232903614654,0.1470266520320104,0.11786209439851095,0.07713255800217818,2.6336962091446763,-0.8890116259200234,2.7796937588669732,-18.648396371061164,16.08364866080278,2.580195763370934,1.7472824528204116,0.8329133105505222,0.510480493693081,0.554276726541034
4,2021,03,25,10,N,N,0,individual2xindividual3,4,0.3293295771001114,0.11041197764742687,0.15368534229247185,0.06551103644074843,2.2340910049305465,-0.5711134724838264,2.305934347886798,-14.2516264349308,35.69302775429331,1.3584339588260907,1.5352172375509607,-0.17678327872487015,0.18334478434364404,0.5424969170283451
5,2021,03,25,10,N,N,0,individual2xindividual3,5,,,0.1870168466623986,0.059564773687429,,,,,,,1.1751624490290975,,,0.3349855485891748
6,2021,03,25,10,N,N,0,individual2xindividual3,6,,,0.2102981929795444,0.05966169249753791,,,,,,,0.9375835283306934,,,0.16280283126587408
7,2021,03,25,10,N,N,0,individual2xindividual3,7,,,0.2354254981507627,0.06292478639343016,,,,,,,1.0988079961503197,,,0.4238273833925144
8,2021,03,25,10,N,N,0,individual2xindividual3,8,,,0.25963197142570693,0.06083144710635062,,,,,,,1.020230976861564,,,0.19941949734620648
9,2021,03,25,10,N,N,0,individual2xindividual3,9,0.3283853947702633,0.08867773789862592,0.2846787100560049,0.06623591859694092,0.5559232347272752,-0.285446696790702,0.6249243631179378,-27.274695795025508,71.05472016697864,0.633500120344053,1.1147474914625544,-0.48124737111850113,-0.25442356267425215,0.7061750314200251
10,2021,03,25,10,N,N,0,individual2xindividual3,10,0.31301536654477846,0.08386512473304297,0.310196874286195,0.07279068390854906,0.03584955810968642,-0.14086035136725886,0.1453507117422113,-83.71668327147407,168.5050960614516,0.699827058951151,1.0608827384954804,-0.36105567954432943,-0.8991187656935539,0.5887692795323595
11,2021,03,25,10,N,N,0,individual2xindividual3,11,0.2958284388678763,0.08556522592795975,0.3353512873066123,0.07391800715749053,-0.5027073065216987,-0.14814574879762443,0.5240818628011371,-162.7228247660168,173.91836178050931,0.7179626677142148,1.015194619124162,-0.29723195140994735,-0.9112495460018051,0.36469704144361154
0,2021,03,25,10,N,N,0,individual2xindividual4,0,0.2976392110689263,0.18127442827351467,0.3940870862290628,0.15529444575717335,-1.2267600503705984,-0.3304500447257864,1.2704870929074987,-164.97222988977109,107.20445546506267,0.9396352692762202,1.0777238690918505,-0.13808859981563035,0.17074396213827478,0.8301982631052794
1,2021,03,25,10,N,N,0,individual2xindividual4,1,0.293261242340664,0.1992513452008802,0.41671391867823854,0.1670753092433385,-1.5702451836374274,-0.4092601877072207,1.6227026338730974,-165.35088071066232,98.82559853837354,0.8306747302958473,1.1917520429798678,-0.36107731268402055,0.3266464192669369,0.8907069201987504
2,2021,03,25,10,N,N,0,individual2xindividual4,2,0.28972744547344387,0.1969503278466973,0.4408128687418399,0.17722032703912513,-1.9217174162858814,-0.25095396600829617,1.9380339834770124,-172.41387778038037,113.56131936636262,2.2492836661334614,1.5545351080699472,0.6947485580635139,0.3852089258772757,0.9575088695250396
3,2021,03,25,10,N,N,0,individual2xindividual4,3,0.3249232903614654,0.1470266520320104,0.44998193282873705,0.14925954504718428,-1.590672124997095,0.02840108134283754,1.590925652148527,103.0922558822688,8.750788211573067,2.580195763370934,1.2695110568809505,1.3106847064899836,0.725083636740662,0.9500671590007386
4,2021,03,25,10,N,N,0,individual2xindividual4,4,0.3293295771001114,0.11041197764742687,0.4392451571092216,0.12428162745849614,-1.3980613076712043,0.17641375999833753,1.409147697980616,172.80515272668444,42.83221651024401,1.3584339588260907,1.5355913500539087,-0.17715739122781804,0.7470579632909683,0.9508696907829646
5,2021,03,25,10,N,N,0,individual2xindividual4,5,,,0.41319222549913953,0.09768739001249326,,,,,,,1.7451166124779642,,,0.9519731719835257
6,2021,03,25,10,N,N,0,individual2xindividual4,6,,,0.3731829144752283,0.0828245127689416,,,,,,,2.116185849816201,,,0.9519731719835257
7,2021,03,25,10,N,N,0,individual2xindividual4,7,,,0.32440564289432733,0.07761990587017804,,,,,,,1.7278206000098357,,,0.48089910502589267
8,2021,03,25,10,N,N,0,individual2xindividual4,8,,,0.2844324858636547,0.07986570449514302,,,,,,,1.7425387786772377,,,0.2881778301096363
9,2021,03,25,10,N,N,0,individual2xindividual4,9,0.3283853947702633,0.08867773789862592,0.24417179458510552,0.08757847310768842,1.0711472931208057,-0.01398199937595392,1.0712385448006332,-1.1037659613388267,133.1629755253082,0.633500120344053,1.5399743100653875,-0.9064741897213345,0.026107756005612093,0.329119466327273
10,2021,03,25,10,N,N,0,individual2xindividual4,10,0.31301536654477846,0.08386512473304297,0.20966077305761946,0.09177214380331276,1.314609431279052,0.10057261600444924,1.3184509122063708,4.355009123939008,29.58186257884655,0.699827058951151,1.410531173896193,-0.7107041149450417,0.9085597675279672,0.23644470465882006
11,2021,03,25,10,N,N,0,individual2xindividual4,11,0.2958284388678763,0.08556522592795975,,,,,,,,0.7179626677142148,,,,0.34592270422557936
0,2021,03,25,10,N,N,0,individual5xindividual2,0,0.3822053425043931,0.1852137931019169,0.2976392110689263,0.18127442827351467,1.075631282567626,-0.050106395680517286,1.0767977093800714,-3.033750922322522,140.04733575931672,0.9681037347557581,0.9396352692762202,0.02846846547953808,-0.3617433193840384,0.9080596777854425
1,2021,03,25,10,N,N,0,individual5xindividual2,1,,,0.293261242340664,0.1992513452008802,,,,,,,0.8306747302958473,,,0.8635162881798428
2,2021,03,25,10,N,N,0,individual5xindividual2,2,,,0.28972744547344387,0.1969503278466973,,,,,,,2.2492836661334614,,,0.8610416554239763
3,2021,03,25,10,N,N,0,individual5xindividual2,3,0.3870800222796531,0.13346918051237044,0.3249232903614654,0.1470266520320104,0.79059694630104,0.1724430363729324,0.8091848566885357,12.271489870048905,38.87447622033962,0.9971756809481771,2.580195763370934,-1.5830200824227567,0.4116962151160905,0.7209341474867902
4,2021,03,25,10,N,N,0,individual5xindividual2,4,,,0.3293295771001114,0.11041197764742687,,,,,,,1.3584339588260907,,,0.4173678802895532
5,2021,03,25,10,N,N,0,individual5xindividual2,5,,,,,,,,,,,,,,0.4804074865746982
6,2021,03,25,10,N,N,0,individual5xindividual2,6,0.3435660529621809,0.09586616265346082,,,,,,,,0.9609827543883168,,,,0.49721804825073673
7,2021,03,25,10,N,N,0,individual5xindividual2,7,0.3188911240546477,0.09434632086806145,,,,,,,,0.9543187652740786,,,,0.26307238548211925
8,2021,03,25,10,N,N,0,individual5xindividual2,8,0.2971503051422841,0.09385988156058243,,,,,,,,0.8945702547316278,,,,0.14246870313430257
9,2021,03,25,10,N,N,0,individual5xindividual2,9,0.2713869171095014,0.09791366785945113,0.3283853947702633,0.08867773789862592,-0.7249869964482555,-0.11747557823486657,0.7344430927585057,-171.04709428146174,135.63348562374378,1.2600709822301557,0.633500120344053,0.6265708618861027,0.14931044635565183,0.33740404791365064
10,2021,03,25,10,N,N,0,individual5xindividual2,10,0.24217106312357833,0.10192089096488167,0.31301536654477846,0.08386512473304297,-0.9010977285830603,-0.22965869030575817,0.9299033447033658,-165.7320077031867,33.97925333330675,1.0682704924871227,0.699827058951151,0.36844343353597153,0.8906491014025729,0.268434615912647
11,2021,03,25,10,N,N,0,individual5xindividual2,11,,,0.2958284388678763,0.08556522592795975,,,,,,,0.7179626677142148,,,0.040425065322220184
12,2021,03,25,10,N,N,0,individual5xindividual2,12,0.20518390168205605,0.1244715731354165,0.2799094446432017,0.09531731123429428,-0.9504648048988257,-0.3708250051020378,1.020242387749249,-158.69202840456023,11.389284074181969,0.779722976652837,0.9066640472660877,-0.12694107061325074,0.8378966580198248,0.36857751632479124
0,2021,03,25,10,N,N,0,individual6xindividual2,0,-0.02381602114084414,0.32313757774878643,0.2976392110689263,0.18127442827351467,-4.088720837061442,-1.8044155364445653,4.469178169594825,-156.11075313949513,22.12783290100456,4.543640164594053,0.9396352692762202,3.604004895317832,0.557867681670061,0.35996533673233416
1,2021,03,25,10,N,N,0,individual6xindividual2,1,-0.15836769993933392,0.369684816767943,0.293261242340664,0.1992513452008802,-5.744453603154388,-2.167813171801868,6.139882828412209,-159.23284369540784,32.285568107405254,7.007358845767794,0.8306747302958473,6.176684115471947,0.29943704545385225,0.7488649079879465
2,2021,03,25,10,N,N,0,individual6xindividual2,2,-0.34126256105069447,0.4203109526424104,0.28972744547344387,0.1969503278466973,-8.025820484916542,-2.8410153242904235,8.513821852080241,-160.5293302017989,46.21893405169413,8.31664295715731,2.2492836661334614,6.067359291023849,0.09726664076644406,0.4466641695584414
3,2021,03,25,10,N,N,0,individual6xindividual2,3,-0.42751437570795187,0.379778107771583,0.3249232903614654,0.1470266520320104,-9.570563038278014,-2.9604611516099295,10.017984183449526,-162.83099301909812,108.32429185204245,11.35677084260015,2.580195763370934,8.77657507922922,-0.11057538400992901,0.4667822216061992
4,2021,03,25,10,N,N,0,individual6xindividual2,4,-0.1864667870743885,0.20439261584004884,0.3293295771001114,0.11041197764742687,-6.560625339283897,-1.1953782522592469,6.6686380924764785,-169.85854161370185,24.59780326973479,10.822845243686888,1.3584339588260907,9.464411284860796,0.41478002178489554,0.49992865605144354
5,2021,03,25,10,N,N,0,individual6xindividual2,5,-0.06096764645933476,0.13637065377241658,,,,,,,,3.7405036436626378,,,,0.4877004180463166
6,2021,03,25,10,N,N,0,individual6xindividual2,6,0.0057383459475439,0.12160522135289879,,,,,,,,2.047286677439982,,,,0.4224831486856387
7,2021,03,25,10,N,N,0,individual6xindividual2,7,0.05391659949972257,0.11263349119970399,,,,,,,,2.7797083935108713,,,,0.3759392461497352
8,2021,03,25,10,N,N,0,individual6xindividual2,8,0.1347266984618379,0.10206893206953443,,,,,,,,2.8646653492370944,,,,0.29614969894532905
9,2021,03,25,10,N,N,0,individual6xindividual2,9,0.19061482178595607,0.10382243123034739,0.3283853947702633,0.08867773789862592,-1.7523603788388094,-0.1926315610750632,1.7629162815194348,-173.27843274604086,59.913082744400874,2.0817654301001576,0.633500120344053,1.448265309756105,-0.3424751575421065,0.2534585178864935
10,2021,03,25,10,N,N,0,individual6xindividual2,10,0.2345187260636638,0.11839805837671928,0.31301536654477846,0.08386512473304297,-0.9984309397241757,-0.4392385352795256,1.090777168936444,-155.24764638769295,172.60800292640917,1.6311463239456854,0.699827058951151,0.9313192649945344,-0.9229500779202561,0.2337548958593386
11,2021,03,25,10,N,N,0,individual6xindividual2,11,0.2733289586361277,0.12495646351822193,0.2958284388678763,0.08556522592795975,-0.2861801097907481,-0.5010332942032839,0.577003827664981,-117.2995630075896,165.36911336039927,1.4792770468545249,0.7179626677142148,0.76131437914031,-0.8952120215347253,0.2337548958593386
12,2021,03,25,10,N,N,0,individual6xindividual2,12,,,0.2799094446432017,0.09531731123429428,,,,,,,0.9066640472660877,,,0.37875490856860455
0,2021,03,25,10,N,N,0,individual7xindividual2,0,0.2936235122600077,0.15528971463308636,0.2976392110689263,0.18127442827351467,-0.05107731886184999,0.33051022183195516,0.3344336993150112,104.32014159981844,167.6380779749663,0.7081795404641584,0.9396352692762202,-0.23145572881206172,-0.6001067998167257,0.8835533614849315
1,2021,03,25,10,N,N,0,individual7xindividual2,1,0.3032333893488089,0.1424373866660663,0.293261242340664,0.1992513452008802,0.12683982457574308,0.7226400220658089,0.7336872239515133,80.236469101604,172.700254235165,0.614627851846124,0.8306747302958473,-0.21604687844972337,-0.7384146134869796,0.9032477727260265
2,2021,03,25,10,N,N,0,individual7xindividual2,2,0.31350702339953695,0.1296227442037513,0.28972744547344387,0.1969503278466973,0.3024621969739639,0.8563671285035109,0.908211450808492,69.62418294168606,119.7472140767285,0.8943667758606928,2.2492836661334614,-1.3549168902727682,0.3776898306896273,0.9835153566368089
3,2021,03,25,10,N,N,0,individual7xindividual2,3,0.33147160844784,0.12406018949979263,0.3249232903614654,0.1470266520320104,0.0832907413682858,0.2921198490488144,0.30376200191265,76.73894026340221,33.73670894085405,0.6664093930686877,2.580195763370934,-1.913786370302246,0.582404861778918,0.9835153566368089
4,2021,03,25,10,N,N,0,individual7xindividual2,4,0.32945567040344553,0.11827948393153542,0.3293295771001114,0.11041197764742687,0.0016038324005867386,-0.1000700366841591,0.10008288824938118,-63.87233134493887,41.10980457116202,1.0942378174333252,1.3584339588260907,-0.2641961413927654,0.23231645949067747,0.9835153566368089
5,2021,03,25,10,N,N,0,individual7xindividual2,5,,,,,,,,,,,,,,0.9835153566368089
6,2021,03,25,10,N,N,0,individual7xindividual2,6,,,,,,,,,,,,,,0.9835153566368089
7,2021,03,25,10,N,N,0,individual7xindividual2,7,,,,,,,,,,,,,,0.9777112284870745
0,2021,03,25,10,N,N,0,individual8xindividual2,0,0.2891464623774504,0.11400408223047288,0.2976392110689263,0.18127442827351467,-0.1080227510999229,0.8556391000132509,0.8624309736011816,97.81417909039097,161.97408585607735,0.6585958054671835,0.9396352692762202,-0.2810394638090365,-0.5767007585138849,0.6357840081243736
1,2021,03,25,10,N,N,0,individual8xindividual2,1,0.288569369935699,0.09909867142354722,0.293261242340664,0.1992513452008802,-0.05967784793901037,1.2738829022810096,1.275280006217662,92.7353306425372,140.29828176601362,0.6419448176924464,0.8306747302958473,-0.18872991260340075,-0.7933269748950513,0.44162841487689314
2,2021,03,25,10,N,N,0,individual8xindividual2,2,,,0.28972744547344387,0.1969503278466973,,,,,,,2.2492836661334614,,,0.2678590631548273
3,2021,03,25,10,N,N,0,individual8xindividual2,3,,,0.3249232903614654,0.1470266520320104,,,,,,,2.580195763370934,,,0.2678590631548273
4,2021,03,25,10,N,N,0,individual8xindividual2,4,,,0.3293295771001114,0.11041197764742687,,,,,,,1.3584339588260907,,,0.2678590631548273
5,2021,03,25,10,N,N,0,individual8xindividual2,5,,,,,,,,,,,,,,0.36295070750769015
6,2021,03,25,10,N,N,0,individual8xindividual2,6,0.24018257803574694,0.08303241532391406,,,,,,,,1.5199270902372353,,,,0.5151345647416239
7,2021,03,25,10,N,N,0,individual8xindividual2,7,0.2051082762760661,0.09842157895849196,,,,,,,,1.696432026799884,,,,0.49711897327587384
8,2021,03,25,10,N,N,0,individual8xindividual2,8,0.16328961136506803,0.11697921461870946,,,,,,,,2.2207125116802175,,,,0.3118934935370349
9,2021,03,25,10,N,N,0,individual8xindividual2,9,0.10866877891663017,0.14662583826152226,0.3283853947702633,0.08867773789862592,-2.794665681170607,-0.7370656367704951,2.890228714551959,-165.3992175459459,143.93903153619365,3.099408956700464,0.633500120344053,2.4659088363564114,-0.05877144445025415,0.21478652118437322
0,2021,03,25,10,N,N,0,individual3xindividual4,0,0.08390460625852687,0.14390744041235512,0.3940870862290628,0.15529444575717335,-3.945338081538233,0.14483598759626334,3.947995699204695,121.0949449632942,128.51169230766405,1.0216026137788419,1.0777238690918505,-0.05612125531300853,-0.2792729728643395,0.01230830778826968
1,2021,03,25,10,N,N,0,individual3xindividual4,1,0.08429270403212676,0.12429676822459725,0.41671391867823854,0.1670753092433385,-4.228201661741437,0.5441177946927154,4.26306855056945,172.70218461496958,119.25561086801791,0.8255025772947577,1.1917520429798678,-0.3662494656851101,-0.3801320708621051,0.01230830778826968
2,2021,03,25,10,N,N,0,individual3xindividual4,2,0.09295427134301522,0.10170297127770397,0.4408128687418399,0.17722032703912513,-4.424556059511889,0.9605361964057636,4.527618149575892,167.7668254817783,87.08622976511673,1.5932735061747938,1.5545351080699472,0.03873839810484642,0.27973828004974566,0.48373872529497675
3,2021,03,25,10,N,N,0,individual3xindividual4,3,0.11786209439851095,0.07713255800217818,0.44998193282873705,0.14925954504718428,-4.224368334141771,0.9174127072628607,4.3228386388977205,167.74863665198717,19.91696748153829,1.7472824528204116,1.2695110568809505,0.4777713959394613,0.44136189750175187,0.4436139872397328
4,2021,03,25,10,N,N,0,individual3xindividual4,4,0.15368534229247185,0.06551103644074843,0.4392451571092216,0.12428162745849614,-3.632152312601751,0.7475272324821639,3.7082782238177185,168.41464051417137,78.5358477397752,1.5352172375509607,1.5355913500539087,-0.000374112502947908,-0.29997865737076895,0.2718019412905942
5,2021,03,25,10,N,N,0,individual3xindividual4,5,0.1870168466623986,0.059564773687429,0.41319222549913953,0.09768739001249326,-2.8768173344790258,0.48489718042564545,2.917396656531941,170.4604561693653,105.14941482122812,1.1751624490290975,1.7451166124779642,-0.5699541634488667,-0.7924839095742622,0.30976984260154067
6,2021,03,25,10,N,N,0,individual3xindividual4,6,0.2102981929795444,0.05966169249753791,0.3731829144752283,0.0828245127689416,-2.0717975260198913,0.29461740360472755,2.092640533710683,171.84579616122602,129.9793991218319,0.9375835283306934,2.116185849816201,-1.1786023214855081,-0.8307329675240328,0.45197632184259146
7,2021,03,25,10,N,N,0,individual3xindividual4,7,0.2354254981507627,0.06292478639343016,0.32440564289432733,0.07761990587017804,-1.1317749267815396,0.1869132469695738,1.1471055081308206,170.40032329583747,151.9604062551885,1.0988079961503197,1.7278206000098357,-0.6290126038595166,-0.9351846068542757,0.32572248913116847
8,2021,03,25,10,N,N,0,individual3xindividual4,8,0.25963197142570693,0.06083144710635062,0.2844324858636547,0.07986570449514302,-0.31544790686781826,0.24210452033569588,0.39764554657919293,134.1981527730099,173.95195972565799,1.020230976861564,1.7425387786772377,-0.7223078018156737,-0.9006782860056635,0.48414670456578474
9,2021,03,25,10,N,N,0,individual3xindividual4,9,0.2846787100560049,0.06623591859694092,0.24417179458510552,0.08757847310768842,0.5152240583935306,0.2714646974147481,0.582364930511772,31.96715742519839,155.93823817757524,1.1147474914625544,1.5399743100653875,-0.4252268186028334,-0.8333493306939269,0.279389952355025
10,2021,03,25,10,N,N,0,individual3xindividual4,10,0.310196874286195,0.07279068390854906,0.20966077305761946,0.09177214380331276,1.2787598731693652,0.24143296737170808,1.3013518705415685,11.01676068635923,160.19573884934763,1.0608827384954804,1.410531173896193,-0.3496484354007124,-0.9457421315813165,0.23591621740209787
11,2021,03,25,10,N,N,0,individual3xindividual4,11,0.3353512873066123,0.07391800715749053,,,,,,,,1.015194619124162,,,,0.22882581451077968
12,2021,03,25,10,N,N,0,individual3xindividual4,12,0.3586369536753696,0.07213144619593184,0.158449002536453,0.10288222949914534,2.5462725914387763,0.3911318151006549,2.5761382351683446,8.692723372798634,160.33364107594488,0.8815407739530942,0.8602946921611798,0.021246081791914274,-0.42025972540492856,0.26387426937956726
0,2021,03,25,10,N,N,0,individual5xindividual3,0,0.3822053425043931,0.1852137931019169,0.08390460625852687,0.14390744041235512,3.7942093137352613,-0.5253924280025671,3.830412708813221,-7.8754183043990125,96.17424234163558,0.9681037347557581,1.0216026137788419,-0.053498879023083735,0.45786170193936077,0.8390783094494839
1,2021,03,25,10,N,N,0,individual5xindividual3,1,,,0.08429270403212676,0.12429676822459725,,,,,,,0.8255025772947577,,,0.8687802453669073
2,2021,03,25,10,N,N,0,individual5xindividual3,2,,,0.09295427134301522,0.10170297127770397,,,,,,,1.5932735061747938,,,0.8704303529178754
3,2021,03,25,10,N,N,0,individual5xindividual3,3,0.3870800222796531,0.13346918051237044,0.11786209439851095,0.07713255800217818,3.424293155445716,-0.716568589547091,3.498464542904199,-11.830479996294082,55.05443893669908,0.9971756809481771,1.7472824528204116,-0.7501067718722346,0.09811149013714822,0.8507905377990495
4,2021,03,25,10,N,N,0,individual5xindividual3,4,,,0.15368534229247185,0.06551103644074843,,,,,,,1.5352172375509607,,,0.8082376050415933
5,2021,03,25,10,N,N,0,individual5xindividual3,5,,,0.1870168466623986,0.059564773687429,,,,,,,1.1751624490290975,,,0.5233370675274661
6,2021,03,25,10,N,N,0,individual5xindividual3,6,0.3435660529621809,0.09586616265346082,0.2102981929795444,0.05966169249753791,1.6950885268714904,-0.4604994932068545,1.7565263724678686,-15.20674609537669,122.14267130751782,0.9609827543883168,0.9375835283306934,0.0233992260576235,-0.9087302594836572,0.4473635908570323
7,2021,03,25,10,N,N,0,individual5xindividual3,7,0.3188911240546477,0.09434632086806145,0.2354254981507627,0.06292478639343016,1.0616335017029388,-0.3996633741367503,1.1343705323060962,-21.0594475262196,156.70819713641083,0.9543187652740786,1.0988079961503197,-0.1444892308762407,-0.9458485375364755,0.336662220845279
8,2021,03,25,10,N,N,0,individual5xindividual3,8,0.2971503051422841,0.09385988156058243,0.25963197142570693,0.06083144710635062,0.4772110622815721,-0.4201021935160496,0.6357800334714067,-43.395505183051284,173.12938122288926,0.8945702547316278,1.020230976861564,-0.1256607221299361,-0.9232873958300882,0.11284719598602677
9,2021,03,25,10,N,N,0,individual5xindividual3,9,0.2713869171095014,0.09791366785945113,0.2846787100560049,0.06623591859694092,-0.16906376172098025,-0.4029222750255686,0.4369541340221286,-109.99417759144251,153.6761681450345,1.2600709822301557,1.1147474914625544,0.14532349076760165,-0.8213470749308955,0.28739227498465175
10,2021,03,25,10,N,N,0,individual5xindividual3,10,0.24217106312357833,0.10192089096488167,0.310196874286195,0.07279068390854906,-0.8652481704733738,-0.370519041673017,0.941243197452078,-155.9164910549391,155.78017009038004,1.0682704924871227,1.0608827384954804,0.007387753991642113,-0.9223586472830951,0.34149200927501794
11,2021,03,25,10,N,N,0,individual5xindividual3,11,,,0.3353512873066123,0.07391800715749053,,,,,,,1.015194619124162,,,0.4168505055067981
12,2021,03,25,10,N,N,0,individual5xindividual3,12,0.20518390168205605,0.1244715731354165,0.3586369536753696,0.07213144619593184,-1.951832256338253,-0.665735524541906,2.0622446376508203,-161.16574164613857,154.83506232435923,0.779722976652837,0.8815407739530942,-0.10181779730025724,-0.83281920644417,0.2764091192995465
0,2021,03,25,10,N,N,0,individual6xindividual3,0,-0.02381602114084414,0.32313757774878643,0.08390460625852687,0.14390744041235512,-1.370142805893806,-2.279701568766615,2.659761371096948,-120.28487876875725,102.14289550548762,4.543640164594053,1.0216026137788419,3.522037550815211,-0.26298859360505045,0.6958228705324134
1,2021,03,25,10,N,N,0,individual6xindividual3,1,-0.15836769993933392,0.369684816767943,0.08429270403212676,0.12429676822459725,-3.0864971250503777,-3.1211911542018043,4.3895670314977355,-134.26342036908028,109.63421795145118,7.007358845767794,0.8255025772947577,6.1818562684730365,-0.2379959983187183,0.5451688142792858
2,2021,03,25,10,N,N,0,individual6xindividual3,2,-0.34126256105069447,0.4203109526424104,0.09295427134301522,0.10170297127770397,-5.522981841690533,-4.052505486704483,6.850264895857188,-143.56983841632123,121.0972698516163,8.31664295715731,1.5932735061747938,6.723369450982517,-0.09245282792723092,0.48698903973166024
3,2021,03,25,10,N,N,0,individual6xindividual3,3,-0.42751437570795187,0.379778107771583,0.11786209439851095,0.07713255800217818,-6.9368668291333355,-3.849472777529953,7.933382763366113,-150.985639846671,123.2922930324458,11.35677084260015,1.7472824528204116,9.60948838977974,0.09393248880267037,0.4101737961702683
4,2021,03,25,10,N,N,0,individual6xindividual3,4,-0.1864667870743885,0.20439261584004884,0.15368534229247185,0.06551103644074843,-4.326534334353352,-1.7664917247430731,4.673263566280438,-158.03974703876932,12.53117406052403,10.822845243686888,1.5352172375509607,9.287628006135929,0.9281733603922439,0.3764180731647799
5,2021,03,25,10,N,N,0,individual6xindividual3,5,-0.06096764645933476,0.13637065377241658,0.1870168466623986,0.059564773687429,-3.1542163968676338,-0.97692546533945,3.302039436938532,-162.80315196684634,3.959706903166418,3.7405036436626378,1.1751624490290975,2.565341194633541,0.9147036014634429,0.3896753607221058
6,2021,03,25,10,N,N,0,individual6xindividual3,6,0.0057383459475439,0.12160522135289879,0.2102981929795444,0.05966169249753791,-2.6018805269905947,-0.7878851291701972,2.7185557293350437,-163.18122326883588,7.1514823451260705,2.047286677439982,0.9375835283306934,1.1097031491092892,0.8273707558909303,0.4603808943611774
7,2021,03,25,10,N,N,0,individual6xindividual3,7,0.05391659949972257,0.11263349119970399,0.2354254981507627,0.06292478639343016,-2.3086860678076833,-0.6322653880217991,2.3936981598730567,-164.64173283832247,4.316137374040406,2.7797083935108713,1.0988079961503197,1.6809003973605516,0.9340428288357252,0.5066745899957403
8,2021,03,25,10,N,N,0,individual6xindividual3,8,0.1347266984618379,0.10206893206953443,0.25963197142570693,0.06083144710635062,-1.5887213554295219,-0.5245164711674359,1.673066966299842,-161.604862804766,3.394285903711798,2.8646653492370944,1.020230976861564,1.8444343723755294,0.9183858157705259,0.5587891916619727
