,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Z_Distance,Distance,Angle,Yaw_Heading_Diff,Pitch_Heading_Diff,Fish1_Speed,Fish2_Speed,Fish1_Accel,Fish2_Accel,Fish1_X,Fish1_Y,Fish1_Z,Fish2_X,Fish2_Y,Fish2_Z,Relative_X,Fish1_Yaw_Heading,Fish2_Yaw_Heading,Fish1_Yaw_Heading_PS,Fish2_Yaw_Heading_PS,Speed_Diff
11,2022,06,10,09,S,S,0,individual2xindividual1,12,-2.5232968220654293,2.3223308900169024,0.0,3.4293217427025118,2.273631311212537,2.123571082439639,0.0,0.4063433715534274,2.688954905915574,0.11579046487200706,0.311972730173825,2.5454647888265503,0.23540433530652047,0.0,5.06876161089198,2.5577352253234227,0.0,-2.2209276174298287,-1.5281529116883963,2.624621540495882,-0.9596892276405942,2.7007944189430844,-2.2826115343621467
12,2022,06,10,09,S,S,0,individual2xindividual1,13,-1.9931052029301066,2.090614936200575,0.0,2.8884492658539105,2.380213754711655,1.1311194526668136,0.0,1.0571830862807416,1.8523381595831934,0.09709020700818723,0.4074164591091395,2.4304467810776202,0.24200703074110252,0.0,4.423551984007727,2.332621966941677,0.0,-2.066330761354407,-1.569830102842811,-2.700928689840347,0.3870331767463792,1.4172191270209407,-0.7951550733024522
0,2022,06,10,09,S,S,0,individual3xindividual1,1,2.2689742262077086,1.3931707661722597,0.0,2.662549309010421,-1.1561984074689309,2.7107740732603873,0.0,0.9474125580651619,0.9663516200671808,0.07507468764530528,0.2544496847555697,5.776643795709051,0.7425006390397764,0.0,3.507669569501342,2.1356714052120367,0.0,1.0555330462064767,-2.5385218954434614,0.17289122609112703,-2.9038601081120508,-1.2290607954619461,-0.018939062002018753
1,2022,06,10,09,S,S,0,individual3xindividual1,2,1.6852222069755127,1.4956030043148905,0.0,2.253176032492611,-1.0574526059311822,2.872053658058656,0.0,1.602550783731882,0.7190167402259301,-0.010761068480519626,0.22656534680959955,5.4587795193764235,0.6696126568809768,0.0,3.773557312400912,2.1652156611958673,0.0,1.0960126671019352,-2.8121376121258836,0.05995635457024726,0.06321436594784306,-0.16252999772518684,0.8835340435059521
2,2022,06,10,09,S,S,0,individual3xindividual1,3,1.204703880466725,1.768458260387986,0.0,2.1398028082854004,-1.6167482637688046,2.568455184900004,0.0,0.9664992889666761,0.6097943953651775,0.2529756808777459,-0.1513279983239695,5.185796986382918,0.42116311201696915,0.0,3.981093105916193,2.189621372404956,0.0,-0.09451163279744827,-2.4984861303431587,0.06995556086517558,0.5761927597489299,-0.345414981419043,0.3567048936014986
3,2022,06,10,09,S,S,0,individual3xindividual1,4,0.8404835269059496,1.7786670097524344,0.0,1.9672490667381013,-1.8255794563556869,2.2882540721333586,0.0,1.0305833402194633,0.9667136539506123,-0.25411547255881384,-0.12392530831862487,4.997527324717652,0.33816013841831244,0.0,4.157043797811703,2.116827148170747,0.0,-0.49848855606489045,-2.4472155309515613,-0.15880646699514658,-1.2440638404972042,-0.9059901704799193,0.06386968626885099
4,2022,06,10,09,S,S,0,individual3xindividual1,5,0.318518891642237,1.3067985726670346,0.0,1.3450564277596677,-1.1978859646295343,2.7822519651711115,0.0,1.5112525549511375,0.7938467883008503,-0.40057153290302994,0.10721032229788947,4.715199340243216,0.6540006896930824,0.0,4.396680448600979,1.9607992623601165,0.0,0.4753045162688121,2.996792077854865,-0.5038382137721066,-2.058696683082122,-0.5557337355274378,0.7174057666502872
5,2022,06,10,09,S,S,0,individual3xindividual1,6,-0.29002264909911074,0.8373989214049836,0.0,0.8861998028439726,-1.3147778940486294,3.0188122468852963,0.0,2.084261134334611,0.7869447975306096,-0.19787548292195875,0.04434279504123082,4.317280505846043,1.011950194584792,0.0,4.6073031549451535,1.8493491159897755,0.0,0.23971505941903523,2.532128543609348,-0.5107711661625238,-0.8217295743185368,0.004917542206969501,1.2973163368040013
6,2022,06,10,09,S,S,0,individual3xindividual1,7,-1.0097230034091746,0.31908737524542224,0.0,1.0589415926549761,-2.144500828146192,2.977089979061309,0.0,2.1488942281704886,0.7252604719063843,-0.006434814309242596,-0.10270174526695518,3.803143658553228,1.4236935007741574,0.0,4.812866661962403,1.7427808760195798,0.0,-0.5970595493847793,2.476363347453125,-0.5007237703743571,0.04590755107724533,0.06644587655890907,1.423633756264104
7,2022,06,10,09,S,S,0,individual3xindividual1,8,-1.7691080971471969,-0.17565350498551469,0.0,1.777806967363294,-2.652357219403669,3.029891447430915,0.0,2.1094117178134137,0.9586849178936813,0.02483960737660602,-0.292186239937509,3.2641808334578486,1.81324755183719,0.0,5.033288930605045,1.6375940468516754,0.0,-1.5747341012988223,2.561203325958272,-0.4686887776752143,1.1407932479320337,0.10378476290206129,1.1507267999197321
8,2022,06,10,09,S,S,0,individual3xindividual1,9,-2.6825906550112992,-0.2687210647681099,0.0,2.6960162523627447,2.983517436293033,2.6499145271745568,0.0,2.0515957498369026,1.2521003602742213,0.020451411071620428,-0.36920456583955763,2.655003351141897,1.7797332474985665,0.0,5.337594006153197,1.5110121827304568,0.0,-2.611298088059119,-3.084319569369507,-0.43499342053638534,0.5761187059479087,0.7257258797561656,0.799495389562681
