,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area,Groups
10,2021,10,06,57,10,Y,N,0,0.2810171153473833,0.15041134799259487,0.9215394737224628,0.616192609538576,0.23120658885651874,0.14894203764426583,2.152236469537448,0.6976299783757063,3.283946547770964,1.0
11,2021,10,06,57,11,Y,N,0,0.2801813732076114,0.1521875370776451,1.003153046343818,0.6265260866873748,0.23393091294390528,0.09444546387691204,1.7991015318466976,0.7218655854316806,3.61711109825538,1.0
12,2021,10,06,57,12,Y,N,0,0.28057230282480555,0.15510952931642039,1.0612176204163954,0.5904662199516867,0.2561612802037986,0.5324287032528828,1.574832878379236,0.7325185999226761,3.6082766440701763,1.0
13,2021,10,06,57,13,Y,N,0,0.28692547741492086,0.1604427970677344,1.024785967824472,0.5712900191630783,0.39328150174703186,0.20526809281044772,1.693313053890252,0.7473307792315368,3.2446830847236487,1.0
14,2021,10,06,57,14,Y,N,0,0.29160506873862546,0.16102716083117255,1.0507109544217659,0.5544901432542575,0.32374429486905143,0.4284185391331166,1.9477072764515826,0.7032434415508544,2.9222951286938774,1.0
15,2021,10,06,57,15,Y,N,0,0.30029534515087164,0.1588842718248564,1.0434383004160916,0.5250405714980616,0.3262460551854834,0.3133792774799148,2.5808877846334397,0.671228560220593,2.8453587670237974,1.0
0,2021,08,03,21,0,Y,N,0,0.3702097102167683,0.16566673594975295,0.7819820506666051,0.5022661342660443,0.5943452773113651,2.597774026096733,5.271380227959175,0.4812661266680445,1.4890160712683065,1.0
1,2021,08,03,21,1,Y,N,0,0.365003284671466,0.17452804665327243,0.6454246576032538,0.5681517288763093,0.591118944193969,2.370913848010139,2.8413662827443993,0.42119087503729663,1.479358787975487,1.0
2,2021,08,03,21,2,Y,N,0,0.3594664654918966,0.1738145353565095,0.6070786830898485,0.6537180130792933,0.3965218175935143,5.042903855070038,1.6716325763070916,0.6252418495906321,1.5070038708804083,1.0
3,2021,08,03,21,3,Y,N,0,0.34736269008311205,0.17782350535239075,0.5793077292468368,0.7101640874144832,0.40163162647732714,6.338350061104789,2.303020574731101,0.6731445075010271,1.4579189261570946,1.0
