"","Year","Month","Day","Trial","Flow","Ablation","Darkness","Frame","Fish","X","Y","BL_X","BL_Y"
"223",2020,7,28,10,"Still Water","No Ablation","Light",27,"7",1066.6655,766.2845338,5.52676424870466,3.97038618549223
"224",2020,7,28,10,"Still Water","No Ablation","Light",27,"8",1199.261974,622.8021547,6.21379261139896,3.22695416943005
"225",2020,7,28,10,"Still Water","No Ablation","Light",28,"1",1272.861459,487.7482947,6.59513709326425,2.52719323678756
"226",2020,7,28,10,"Still Water","No Ablation","Light",28,"2",1267.300007,619.762608,6.56632127979275,3.21120522279793
"227",2020,7,28,10,"Still Water","No Ablation","Light",28,"3",875.4930587,578.8973724,4.53623346476684,2.9994682507772
"228",2020,7,28,10,"Still Water","No Ablation","Light",28,"4",1596.652961,921.3977157,8.27281326943005,4.77408142849741
"229",2020,7,28,10,"Still Water","No Ablation","Light",28,"5",930.5299685,317.7704992,4.82139880051813,1.64647927046632
"230",2020,7,28,10,"Still Water","No Ablation","Light",28,"6",1234.569282,801.1141975,6.39673203108808,4.1508507642487
"231",2020,7,28,10,"Still Water","No Ablation","Light",28,"7",1061.68984,764.8426449,5.500983626943,3.96291525854922
"232",2020,7,28,10,"Still Water","No Ablation","Light",28,"8",1201.4085,622.8021547,6.22491450777202,3.22695416943005
"233",2020,7,28,10,"Still Water","No Ablation","Light",29,"1",1273.652825,497.6144057,6.59923743523316,2.57831298290155
"234",2020,7,28,10,"Still Water","No Ablation","Light",29,"2",1272.469163,617.9643792,6.59310447150259,3.20188797512953
"235",2020,7,28,10,"Still Water","No Ablation","Light",29,"3",880.6432188,574.1104294,4.56291823212435,2.9746654373057
"236",2020,7,28,10,"Still Water","No Ablation","Light",29,"4",1601.727703,921.3977157,8.29910726943005,4.77408142849741
"237",2020,7,28,10,"Still Water","No Ablation","Light",29,"5",926.9908936,317.7704992,4.80306162487047,1.64647927046632
"238",2020,7,28,10,"Still Water","No Ablation","Light",29,"6",1230.782502,802.0908303,6.37711140932643,4.15591103782383
"239",2020,7,28,10,"Still Water","No Ablation","Light",29,"7",1056.879758,763.9924918,5.47606092227979,3.95851032020725
"240",2020,7,28,10,"Still Water","No Ablation","Light",29,"8",1202.196008,625.5782595,6.22899486010363,3.24133813212435
"241",2020,7,28,10,"Still Water","No Ablation","Light",30,"1",1278.9557,506.9973099,6.62671347150259,2.62692906683938
"242",2020,7,28,10,"Still Water","No Ablation","Light",30,"2",1277.59614,616.2818652,6.61966911917099,3.19317028601036
"243",2020,7,28,10,"Still Water","No Ablation","Light",30,"3",882.9037314,571.4068251,4.57463073264249,2.96065712487047
"244",2020,7,28,10,"Still Water","No Ablation","Light",30,"4",1608.014184,919.5769967,8.33167970984456,4.76464765129534
"245",2020,7,28,10,"Still Water","No Ablation","Light",30,"5",923.3332427,320.9023986,4.78411006580311,1.66270672849741
"246",2020,7,28,10,"Still Water","No Ablation","Light",30,"6",1227.664961,803.4063541,6.36095834715026,4.16272722331606
"247",2020,7,28,10,"Still Water","No Ablation","Light",30,"7",1052.106501,763.488413,5.45132902072539,3.95589851295337
"248",2020,7,28,10,"Still Water","No Ablation","Light",30,"8",1203.062659,626.9238723,6.23348527979275,3.24831021917098
"249",2020,7,28,10,"Still Water","No Ablation","Light",31,"1",1281.347823,511.9525427,6.63910789119171,2.65260384818653
"250",2020,7,28,10,"Still Water","No Ablation","Light",31,"2",1282.685225,615.2207987,6.64603743523316,3.18767253212435
"251",2020,7,28,10,"Still Water","No Ablation","Light",31,"3",883.0561907,568.8967421,4.57542067720207,2.9476515134715
"252",2020,7,28,10,"Still Water","No Ablation","Light",31,"4",1615.44037,906.3424957,8.37015735751295,4.69607510725389
"253",2020,7,28,10,"Still Water","No Ablation","Light",31,"5",919.5563143,323.7100433,4.76454048860104,1.67725411036269
"254",2020,7,28,10,"Still Water","No Ablation","Light",31,"6",1227.490741,804.673426,6.36005565284974,4.1692923626943
"255",2020,7,28,10,"Still Water","No Ablation","Light",31,"7",1047.241315,763.0847468,5.42612080310881,3.95380697823834
"256",2020,7,28,10,"Still Water","No Ablation","Light",31,"8",1208.659934,628.9375332,6.26248670466321,3.25874369533679
"257",2020,7,28,10,"Still Water","No Ablation","Light",32,"1",1282.785661,516.9038229,6.64655782901554,2.67825814974093
"258",2020,7,28,10,"Still Water","No Ablation","Light",32,"2",1287.720322,615.055232,6.67212602072539,3.18681467357513
"259",2020,7,28,10,"Still Water","No Ablation","Light",32,"3",888.7839574,563.7643244,4.60509822487047,2.92105867564767
"260",2020,7,28,10,"Still Water","No Ablation","Light",32,"4",1623.429708,890.6124536,8.41155289119171,4.6145722984456
"261",2020,7,28,10,"Still Water","No Ablation","Light",32,"5",915.7749078,325.4901091,4.74494770880829,1.6864772492228
"262",2020,7,28,10,"Still Water","No Ablation","Light",32,"6",1226.38985,804.673426,6.35435155440415,4.1692923626943
"263",2020,7,28,10,"Still Water","No Ablation","Light",32,"7",1042.155445,762.5358317,5.39976914507772,3.95096285854922
"264",2020,7,28,10,"Still Water","No Ablation","Light",32,"8",1210.317457,625.5782595,6.27107490673575,3.24133813212435
"265",2020,7,28,10,"Still Water","No Ablation","Light",33,"1",1282.785661,525.0060113,6.64655782901554,2.72023840051813
"266",2020,7,28,10,"Still Water","No Ablation","Light",33,"2",1292.680238,615.055232,6.69782506735751,3.18681467357513
"267",2020,7,28,10,"Still Water","No Ablation","Light",33,"3",892.9384441,556.5240169,4.6266240626943,2.88354412901554
"268",2020,7,28,10,"Still Water","No Ablation","Light",33,"4",1631.279509,877.9177396,8.45222543523316,4.54879657823834
"269",2020,7,28,10,"Still Water","No Ablation","Light",33,"5",912.5658255,328.4656055,4.72832033937824,1.70189432901554
"270",2020,7,28,10,"Still Water","No Ablation","Light",33,"6",1225.038662,804.673426,6.34735058031088,4.1692923626943
"271",2020,7,28,10,"Still Water","No Ablation","Light",33,"7",1036.795386,761.6288768,5.37199681865285,3.94626361036269
"272",2020,7,28,10,"Still Water","No Ablation","Light",33,"8",1210.695822,628.9763103,6.27303534715026,3.25894461295337
"273",2020,7,28,10,"Still Water","No Ablation","Light",34,"1",1281.347823,529.0812341,6.63910789119171,2.74135354455959
"274",2020,7,28,10,"Still Water","No Ablation","Light",34,"2",1297.54378,615.055232,6.72302476683938,3.18681467357513
"275",2020,7,28,10,"Still Water","No Ablation","Light",34,"3",894.5396318,554.6612192,4.63492037202073,2.87389232746114
"276",2020,7,28,10,"Still Water","No Ablation","Light",34,"4",1638.110771,858.003214,8.48762057512953,4.44561250777202
"277",2020,7,28,10,"Still Water","No Ablation","Light",34,"5",912.5658255,331.0619316,4.72832033937824,1.71534679585492
"278",2020,7,28,10,"Still Water","No Ablation","Light",34,"6",1216.223664,804.2070199,6.30167701554404,4.1668757507772
"279",2020,7,28,10,"Still Water","No Ablation","Light",34,"7",1031.408632,760.2825753,5.3440861761658,3.93928795492228
"280",2020,7,28,10,"Still Water","No Ablation","Light",34,"8",1212.688813,629.036979,6.2833617253886,3.25925895854922
"281",2020,7,28,10,"Still Water","No Ablation","Light",35,"1",1280.729794,531.0342392,6.63590566839378,2.75147274196891
"282",2020,7,28,10,"Still Water","No Ablation","Light",35,"2",1302.289757,615.5067037,6.74761532124352,3.18915390518135
"283",2020,7,28,10,"Still Water","No Ablation","Light",35,"3",895.2542895,548.3292564,4.63862326165803,2.84108423005181
"284",2020,7,28,10,"Still Water","No Ablation","Light",35,"4",1642.339236,844.9046815,8.50952972020725,4.37774446373057
"285",2020,7,28,10,"Still Water","No Ablation","Light",35,"5",912.5658255,331.8209766,4.72832033937824,1.71927967150259
"286",2020,7,28,10,"Still Water","No Ablation","Light",35,"6",1216.123196,800.6824806,6.30115645595855,4.14861388911917
"287",2020,7,28,10,"Still Water","No Ablation","Light",35,"7",1026.317926,758.4484912,5.3177094611399,3.92978492849741
"288",2020,7,28,10,"Still Water","No Ablation","Light",35,"8",1212.688813,630.577907,6.2833617253886,3.26724304145078
"289",2020,7,28,10,"Still Water","No Ablation","Light",36,"1",1280.102463,534.8418447,6.63265524870466,2.77120126787565
"290",2020,7,28,10,"Still Water","No Ablation","Light",36,"2",1306.914572,615.9618974,6.77157809326425,3.19151242176166
"291",2020,7,28,10,"Still Water","No Ablation","Light",36,"3",896.0072035,540.2856707,4.64252437046632,2.79940762020725
"292",2020,7,28,10,"Still Water","No Ablation","Light",36,"4",1643.269245,829.8272096,8.51434841968912,4.29962284766839
"293",2020,7,28,10,"Still Water","No Ablation","Light",36,"5",912.9428898,346.075441,4.73027404041451,1.793137
"294",2020,7,28,10,"Still Water","No Ablation","Light",36,"6",1212.749369,794.4995895,6.28367548704663,4.11657818393782
"295",2020,7,28,10,"Still Water","No Ablation","Light",36,"7",1021.846011,756.0781885,5.29453891709845,3.91750356735751
"296",2020,7,28,10,"Still Water","No Ablation","Light",36,"8",1220.424957,631.6783924,6.32344537305699,3.27294503834197
"297",2020,7,28,10,"Still Water","No Ablation","Light",37,"1",1279.155916,540.3256215,6.62775086010363,2.79961461917098
"298",2020,7,28,10,"Still Water","No Ablation","Light",37,"2",1311.485009,615.9618974,6.79525911398964,3.19151242176166
"299",2020,7,28,10,"Still Water","No Ablation","Light",37,"3",897.5376643,535.9430642,4.65045421917098,2.77690706839378
"300",2020,7,28,10,"Still Water","No Ablation","Light",37,"4",1643.809263,821.1762295,8.51714644041451,4.25479911658031
"301",2020,7,28,10,"Still Water","No Ablation","Light",37,"5",916.4774626,352.5625014,4.74858788911917,1.8267487119171
"302",2020,7,28,10,"Still Water","No Ablation","Light",37,"6",1206.266827,787.4931138,6.2500871865285,4.08027520103627
"303",2020,7,28,10,"Still Water","No Ablation","Light",37,"7",1018.211336,752.8589411,5.27570640414508,3.90082352901554
"304",2020,7,28,10,"Still Water","No Ablation","Light",37,"8",1238.046424,631.6783924,6.41474831088083,3.27294503834197
"305",2020,7,28,10,"Still Water","No Ablation","Light",38,"1",1274.886449,546.2683291,6.60562926943005,2.83040585025907
"306",2020,7,28,10,"Still Water","No Ablation","Light",38,"2",1316.085447,615.9618974,6.81909558031088,3.19151242176166
"307",2020,7,28,10,"Still Water","No Ablation","Light",38,"3",900.5849624,532.3798136,4.66624332849741,2.75844463005181
"308",2020,7,28,10,"Still Water","No Ablation","Light",38,"4",1645.310549,813.4278796,8.52492512435233,4.21465222590674
"309",2020,7,28,10,"Still Water","No Ablation","Light",38,"5",919.8138615,360.1775167,4.76587493005181,1.86620474974093
"310",2020,7,28,10,"Still Water","No Ablation","Light",38,"6",1201.803315,781.6303621,6.22696018134715,4.0498982492228
"311",2020,7,28,10,"Still Water","No Ablation","Light",38,"7",1015.215189,747.4208635,5.26018232642487,3.8726469611399
"312",2020,7,28,10,"Still Water","No Ablation","Light",38,"8",1241.925396,631.6783924,6.43484661139896,3.27294503834197
"313",2020,7,28,10,"Still Water","No Ablation","Light",39,"1",1274.511644,551.4527267,6.6036872746114,2.85726801398964
"314",2020,7,28,10,"Still Water","No Ablation","Light",39,"2",1320.800266,615.8521596,6.84352469430052,3.19094383212435
"315",2020,7,28,10,"Still Water","No Ablation","Light",39,"3",905.6534886,526.5595656,4.69250512227979,2.72828790466321
"316",2020,7,28,10,"Still Water","No Ablation","Light",39,"4",1648.251742,802.1175093,8.54016446632124,4.15604927098446
"317",2020,7,28,10,"Still Water","No Ablation","Light",39,"5",921.8587924,370.6155416,4.77647042694301,1.92028778031088
"318",2020,7,28,10,"Still Water","No Ablation","Light",39,"6",1198.868172,777.1344085,6.2117521865285,4.02660315284974
"319",2020,7,28,10,"Still Water","No Ablation","Light",39,"7",1012.554563,739.4051504,5.24639669948187,3.83111476891192
"320",2020,7,28,10,"Still Water","No Ablation","Light",39,"8",1249.131559,623.4589046,6.47218424352332,3.23035701865285
"321",2020,7,28,10,"Still Water","No Ablation","Light",40,"1",1274.093789,555.1267473,6.60152222279793,2.87630439015544
"322",2020,7,28,10,"Still Water","No Ablation","Light",40,"2",1325.682765,614.8975256,6.86882261658031,3.18599754196891
"323",2020,7,28,10,"Still Water","No Ablation","Light",40,"3",912.308034,526.5595656,4.72698463212435,2.72828790466321
"324",2020,7,28,10,"Still Water","No Ablation","Light",40,"4",1652.243131,797.92405,8.56084523834197,4.13432150259067
"325",2020,7,28,10,"Still Water","No Ablation","Light",40,"5",922.8406016,379.8258353,4.78155752124352,1.96800950932642
"326",2020,7,28,10,"Still Water","No Ablation","Light",40,"6",1195.591253,773.792268,6.19477333160622,4.0092863626943
"327",2020,7,28,10,"Still Water","No Ablation","Light",40,"7",1009.92645,732.4205731,5.23277953367876,3.7949252492228
"328",2020,7,28,10,"Still Water","No Ablation","Light",40,"8",1250.471049,621.9065455,6.47912460621762,3.22231370725389
"329",2020,7,28,10,"Still Water","No Ablation","Light",41,"1",1271.200457,558.3990173,6.58653086528497,2.89325915699482
"330",2020,7,28,10,"Still Water","No Ablation","Light",41,"2",1330.66192,613.6353985,6.89462134715026,3.17945802331606
"331",2020,7,28,10,"Still Water","No Ablation","Light",41,"3",919.8784899,526.1358172,4.76620979222798,2.72609231709845
"332",2020,7,28,10,"Still Water","No Ablation","Light",41,"4",1656.677917,785.5268774,8.58382340414508,4.07008744766839
"333",2020,7,28,10,"Still Water","No Ablation","Light",41,"5",922.8406016,385.1255917,4.78155752124352,1.99546938704663
"334",2020,7,28,10,"Still Water","No Ablation","Light",41,"6",1190.642296,771.3909558,6.16913106735751,3.99684433056995
"335",2020,7,28,10,"Still Water","No Ablation","Light",41,"7",1007.027846,726.8156492,5.21776086010363,3.76588419274611
"336",2020,7,28,10,"Still Water","No Ablation","Light",41,"8",1268.541536,605.8051733,6.57275407253886,3.13888690829016
"337",2020,7,28,10,"Still Water","No Ablation","Light",42,"1",1263.594236,561.1006119,6.54712039378238,2.90725705647668
"338",2020,7,28,10,"Still Water","No Ablation","Light",42,"2",1335.635625,612.3536234,6.92039183937824,3.1728167015544
"339",2020,7,28,10,"Still Water","No Ablation","Light",42,"3",927.6947477,525.4968479,4.8067085373057,2.72278159533679
"340",2020,7,28,10,"Still Water","No Ablation","Light",42,"4",1660.9493,779.3116162,8.60595492227979,4.03788402176166
"341",2020,7,28,10,"Still Water","No Ablation","Light",42,"5",922.8406016,389.5137503,4.78155752124352,2.01820596010363
"342",2020,7,28,10,"Still Water","No Ablation","Light",42,"6",1184.850582,769.7174871,6.1391221865285,3.98817350829016
"343",2020,7,28,10,"Still Water","No Ablation","Light",42,"7",1003.62854,721.9195775,5.20014787564767,3.74051594559585
"344",2020,7,28,10,"Still Water","No Ablation","Light",42,"8",1271.809526,603.7147439,6.58968666321244,3.12805566787565
"345",2020,7,28,10,"Still Water","No Ablation","Light",43,"1",1262.962668,566.5491645,6.54384802072539,2.93548789896373
"346",2020,7,28,10,"Still Water","No Ablation","Light",43,"2",1340.440948,611.3400454,6.94528988601036,3.16756500207254
"347",2020,7,28,10,"Still Water","No Ablation","Light",43,"3",935.0866986,525.4968479,4.84500880103627,2.72278159533679
"348",2020,7,28,10,"Still Water","No Ablation","Light",43,"4",1664.639735,772.6841342,8.62507634715026,4.00354473678756
"349",2020,7,28,10,"Still Water","No Ablation","Light",43,"5",921.9065079,396.0793074,4.77671765751295,2.05222439067358
"350",2020,7,28,10,"Still Water","No Ablation","Light",43,"6",1179.33102,768.558877,6.11052341968912,3.98217034715026
"351",2020,7,28,10,"Still Water","No Ablation","Light",43,"7",999.789505,717.5199036,5.18025650259067,3.71771970777202
"352",2020,7,28,10,"Still Water","No Ablation","Light",43,"8",1279.62878,603.3840259,6.63020093264249,3.12634210310881
"353",2020,7,28,10,"Still Water","No Ablation","Light",44,"1",1258.639295,570.1770629,6.52144712435233,2.9542853
"354",2020,7,28,10,"Still Water","No Ablation","Light",44,"2",1344.671644,610.8825096,6.96721059067358,3.16519435025907
"355",2020,7,28,10,"Still Water","No Ablation","Light",44,"3",941.7274785,521.0840299,4.87941698704663,2.69991725336788
"356",2020,7,28,10,"Still Water","No Ablation","Light",44,"4",1668.088691,764.5918216,8.64294658549223,3.96161565595855
"357",2020,7,28,10,"Still Water","No Ablation","Light",44,"5",919.9912049,402.5897425,4.76679380777202,2.08595721502591
"358",2020,7,28,10,"Still Water","No Ablation","Light",44,"6",1174.181499,767.7021408,6.08384196373057,3.97773129948187
"359",2020,7,28,10,"Still Water","No Ablation","Light",44,"7",995.6445117,713.5187601,5.15877985336788,3.69698839430052
"360",2020,7,28,10,"Still Water","No Ablation","Light",44,"8",1287.355279,595.8689679,6.67023460621762,3.08740397875648
"361",2020,7,28,10,"Still Water","No Ablation","Light",45,"1",1257.417695,572.5295545,6.51511759067358,2.96647437564767
"362",2020,7,28,10,"Still Water","No Ablation","Light",45,"2",1347.972621,610.4134162,6.9843140984456,3.16276381450777
"363",2020,7,28,10,"Still Water","No Ablation","Light",45,"3",948.6632021,515.5104444,4.91535337875648,2.67103857202073
"364",2020,7,28,10,"Still Water","No Ablation","Light",45,"4",1671.824893,757.697171,8.66230514507772,3.92589207772021
"365",2020,7,28,10,"Still Water","No Ablation","Light",45,"5",917.1578366,406.7167825,4.75211314300518,2.10734084196891
"366",2020,7,28,10,"Still Water","No Ablation","Light",45,"6",1169.24565,766.9342934,6.05826761658031,3.97375281554404
"367",2020,7,28,10,"Still Water","No Ablation","Light",45,"7",991.3273297,709.8182792,5.13641103471503,3.67781491813472
"368",2020,7,28,10,"Still Water","No Ablation","Light",45,"8",1294.95178,589.6488312,6.70959471502591,3.05517529119171
"369",2020,7,28,10,"Still Water","No Ablation","Light",46,"1",1243.627643,575.0115866,6.44366654404145,2.97933464559585
"370",2020,7,28,10,"Still Water","No Ablation","Light",46,"2",1350.436705,605.9433847,6.997081373057,3.13960302953368
"371",2020,7,28,10,"Still Water","No Ablation","Light",46,"3",956.0820418,510.240561,4.9537929626943,2.64373347668394
"372",2020,7,28,10,"Still Water","No Ablation","Light",46,"4",1676.080019,753.2007417,8.68435243005181,3.90259451658031
"373",2020,7,28,10,"Still Water","No Ablation","Light",46,"5",913.76125,411.0706623,4.73451424870466,2.12989980466321
"374",2020,7,28,10,"Still Water","No Ablation","Light",46,"6",1164.367106,766.0423502,6.0329901865285,3.96913134818653
"375",2020,7,28,10,"Still Water","No Ablation","Light",46,"7",986.9509649,706.3356435,5.11373556943005,3.65977017357513
"376",2020,7,28,10,"Still Water","No Ablation","Light",46,"8",1302.387638,585.1822838,6.74812247668394,3.03203255854922
"377",2020,7,28,10,"Still Water","No Ablation","Light",47,"1",1240.931409,578.9353909,6.42969641968912,2.99966523782383
"378",2020,7,28,10,"Still Water","No Ablation","Light",47,"2",1352.268702,594.9901788,7.00657358549223,3.08285066735751
