,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Sync
9,2022,06,14,08,N,Y,0,individual2xindividual1,9,3.3490008709701815,1.428628031551464,3.6409868011699307,23.14199258509001,13.632356848624791,1.953800864750052,3.711065854893715,-1.7572649901436628,0.5145024524621434
10,2022,06,14,08,N,Y,0,individual2xindividual1,10,2.5085244492155545,1.274320770421794,2.8136432499946746,27.12943821736854,38.826859946645975,2.6838487064339076,3.3995200571484734,-0.7156713507145656,0.47850074065434933
0,2022,06,14,08,N,Y,0,individual3xindividual1,0,2.2881158974894324,-3.599915882336336,4.265544363881505,-57.74448355028466,143.87358807405303,1.4143282853432375,2.5342474617773125,-1.1199191764340752,0.622321110427547
1,2022,06,14,08,N,Y,0,individual3xindividual1,1,3.385290457437108,-4.01436706326591,5.251222181535353,-49.94152968808144,166.17529828766345,1.5440938059586058,2.307491364570099,-0.7633975586114934,0.8972530848261006
2,2022,06,14,08,N,Y,0,individual3xindividual1,2,4.3009106105765955,-4.126072247216251,5.960059082712059,-43.83446276985294,167.51556150991362,3.0025985241820092,1.8087642408580569,1.1938342833239528,0.44186914554264084
3,2022,06,14,08,N,Y,0,individual3xindividual1,3,4.839947295052367,-3.0118095246068717,5.70053387248926,-31.9016791093789,115.15364429226837,2.008612895689191,3.4400056999568354,-1.4313928042676438,0.36444693706228537
4,2022,06,14,08,N,Y,0,individual3xindividual1,4,5.492928493760865,-2.2763366532774363,5.94592061808971,-22.51908921694732,81.57770624259709,2.453541294517462,2.7094045347803952,-0.25586324026293333,0.21585523448786736
5,2022,06,14,08,N,Y,0,individual3xindividual1,5,5.5632895455881854,-1.9432611561679762,5.8929156187003136,-19.24999573086991,30.787556619003393,2.0621254028341314,2.2884034604930936,-0.22627805765896153,0.24490703172611666
6,2022,06,14,08,N,Y,0,individual3xindividual1,6,5.530092029763985,-1.535053994891622,5.739190589699202,-15.498846615353928,31.865125072876488,2.4169390843355267,2.651045488451223,-0.23410640411569575,0.2467190060021006
7,2022,06,14,08,N,Y,0,individual3xindividual1,7,5.307846006919293,-1.3719479342653862,5.482286965081648,-14.48795742554646,23.528386265153085,2.297345950248142,3.0754137306238767,-0.7780677803757345,0.29719150401185884
8,2022,06,14,08,N,Y,0,individual3xindividual1,8,4.382388333127387,-0.9624948535395931,4.486838959158356,-12.305531342511978,73.38759946542125,1.8979561065106874,3.2046449850841285,-1.3066888785734414,0.3407770205333798
0,2022,06,14,08,N,Y,0,individual1xindividual4,0,-1.4366339232832526,1.1471091323240856,1.8384168164454837,140.64555509987986,159.07985046582075,2.5342474617773125,2.2497440133049547,0.2845034484723582,0.7379228652402416
1,2022,06,14,08,N,Y,0,individual1xindividual4,1,-2.6532436482159296,1.9164884435665648,3.273015400379651,144.21000530529022,166.5167673202325,2.307491364570099,2.5584268867946527,-0.25093552222455323,0.6420982715203639
2,2022,06,14,08,N,Y,0,individual1xindividual4,2,-2.998775601809637,2.8590654425702953,4.143297034356628,136.4618529462863,104.12345410418824,1.8087642408580569,2.70346372457287,-0.8946994837148136,0.6420982715203639
3,2022,06,14,08,N,Y,0,individual1xindividual4,3,-3.158390657889411,3.1061418802236904,4.429847506170237,135.48995399397316,39.38139973355702,3.4400056999568354,2.739752206404039,0.7002534935527958,0.6335490753319276
4,2022,06,14,08,N,Y,0,individual1xindividual4,4,-3.2345425595631223,2.7170343495273515,4.224279965406729,139.98145677147525,17.276542177023956,2.7094045347803952,2.749051084980266,-0.03964655019987129,0.6281687236864381
5,2022,06,14,08,N,Y,0,individual1xindividual4,5,-3.183168184994546,2.4273000883087335,4.0030420198475385,142.68684789787486,25.41814857612884,2.2884034604930936,2.4283866189400385,-0.13998315844694567,0.6293451057620638
6,2022,06,14,08,N,Y,0,individual1xindividual4,6,-3.016663030411653,1.9206856633194922,3.576211578798639,147.6531654007322,43.19592337630965,2.651045488451223,2.1626770868720278,0.4883684015791949,0.6505199831233259
7,2022,06,14,08,N,Y,0,individual1xindividual4,7,-2.6965672493241026,1.0356367999082825,2.8886014802065763,159.48116445659966,80.70525310900406,3.0754137306238767,2.3267132467163503,0.7487004839075267,0.5380193350588481
8,2022,06,14,08,N,Y,0,individual1xindividual4,8,-2.0114151221515373,-0.4469908586080242,2.0604833465230974,-90.99229565127199,167.32452869375282,3.2046449850841285,2.4191961431119258,0.7854488419722032,0.5947193728113543
9,2022,06,14,08,N,Y,0,individual1xindividual4,9,-1.1047045538917626,-1.7048031172636648,2.031434424248321,-123.22986420878732,137.4230364674869,3.711065854893715,2.2970573417475544,1.414008513146161,0.22323018415220294
10,2022,06,14,08,N,Y,0,individual1xindividual4,10,-0.3358868176845429,-2.6135903122576574,2.6350852499722524,-97.69725263161313,84.0492084831004,3.3995200571484734,2.1881496403095473,1.2113704168389263,0.18623827864051698
0,2022,06,14,08,N,Y,0,individual1xindividual5,0,-2.9292573078406225,1.7886470215243215,3.432172277602848,148.35262114154983,103.15839938191895,2.5342474617773125,1.4208848092549482,1.1133626525223648,0.7855473590654549
1,2022,06,14,08,N,Y,0,individual1xindividual5,1,-3.9627913242794683,1.9094635417554373,4.398836902759392,154.2093142807567,124.92412154227618,2.307491364570099,1.8113095610955285,0.49618180347457097,0.5984577945226042
2,2022,06,14,08,N,Y,0,individual1xindividual5,2,-4.337694620091356,1.6377965647809538,4.6365905798094555,159.2928965549368,65.38844473544675,1.8087642408580569,1.942960119742868,-0.13419587888481102,0.5984577945226042
3,2022,06,14,08,N,Y,0,individual1xindividual5,3,-4.8366734671404155,0.8638517672598833,4.913211791032228,169.7551702852236,77.5409925346883,3.4400056999568354,1.5092723799622119,1.9307333199946233,0.5301545929931827
4,2022,06,14,08,N,Y,0,individual1xindividual5,4,-5.620097663573553,0.19274592757192532,5.623401883264299,121.13139155845879,83.53773151882412,2.7094045347803952,1.1801845448228794,1.5292199899575158,0.5686704190430927
5,2022,06,14,08,N,Y,0,individual1xindividual5,5,-6.21873914782605,-0.30846437694007567,6.226384734382007,-177.18612593240132,79.72087059946375,2.2884034604930936,1.2732552342736256,1.0151482262194675,0.5449367745080386
6,2022,06,14,08,N,Y,0,individual1xindividual5,6,-6.579066459379047,-0.9590989220262648,6.648607840680505,-171.71810320569475,88.56291807976586,2.651045488451223,2.0209859079262524,0.6300595805249701,0.11773117287706394
7,2022,06,14,08,N,Y,0,individual1xindividual5,7,-6.299781909585811,-1.2572786754049525,6.424017572825645,-168.65576299263964,48.95223042263118,3.0754137306238767,2.47935807379854,0.5960556568253363,0.6633604168243431
8,2022,06,14,08,N,Y,0,individual1xindividual5,8,-5.256619792820681,-1.7541173597366504,5.541568312130026,-161.44320613398358,83.69475536414589,3.2046449850841285,1.9124298874269794,1.2922150976571491,0.5769720476977235
9,2022,06,14,08,N,Y,0,individual1xindividual5,9,-4.049312860984583,-2.0494413976614694,4.538407726128597,-153.00455895189594,113.62010950110329,3.711065854893715,2.015796483648767,1.6952693712449474,0.44400432580312904
10,2022,06,14,08,N,Y,0,individual1xindividual5,10,-2.5562156924832125,-1.747972149793023,3.0967152440851695,-145.32751614220632,113.68279178983474,3.3995200571484734,2.575669293213248,0.8238507639352256,0.2419994570530276
0,2022,06,14,08,N,Y,0,individual1xindividual6,0,2.878270698757499,-0.2855496454668006,2.8924005281689804,-5.614117840105027,85.59621929635364,2.5342474617773125,2.2704414995152837,0.263805962262029,0.4165520354125906
1,2022,06,14,08,N,Y,0,individual1xindividual6,1,1.4623846174229187,0.08658779821507699,1.4649458065317336,4.838364395074025,147.40513799491416,2.307491364570099,2.398087437977852,-0.09059607340775269,0.31865784181711965
2,2022,06,14,08,N,Y,0,individual1xindividual6,2,0.11893796231592581,0.36071157338413135,0.37981453112423197,72.79861823150773,165.80617779682245,1.8087642408580569,2.530805680723434,-0.7220414398653767,0.31865784181711965
3,2022,06,14,08,N,Y,0,individual1xindividual6,3,-1.25767992704676,0.2513210690895997,1.2825447667292877,165.96383064121918,154.9280357423021,3.4400056999568354,2.223963916495875,1.2160417834609596,0.35921237355992147
4,2022,06,14,08,N,Y,0,individual1xindividual6,4,-2.7836124949667216,0.13275462728707907,2.786776329955633,177.19905268072753,149.18093042880736,2.7094045347803952,1.9837874047318265,0.7256171300485685,0.4583982872292783
5,2022,06,14,08,N,Y,0,individual1xindividual6,5,-4.072971216040019,0.07065906217776369,4.073584076677239,178.97973310257504,151.31040927884806,2.2884034604930936,1.5851443558517953,0.7032591046412975,0.4819295200414645
6,2022,06,14,08,N,Y,0,individual1xindividual6,6,-5.022692045529597,-0.22792880867364335,5.027861068690112,-101.68945432993644,138.37784315013252,2.651045488451223,1.0475082163738352,1.6035372720773875,0.9054917106608148
7,2022,06,14,08,N,Y,0,individual1xindividual6,7,-5.596750218308456,-0.8679200716749471,5.663647080896902,-171.1947874767215,107.29325863662055,3.0754137306238767,0.9983487979967315,2.077064932627145,0.5298523361981414
8,2022,06,14,08,N,Y,0,individual1xindividual6,8,-5.358712917522413,-1.4554004528752003,5.552836627405034,-164.78744373098283,45.68514055897825,3.2046449850841285,1.629363162943028,1.5752818221411005,0.3379096706000762
9,2022,06,14,08,N,Y,0,individual1xindividual6,9,-4.508365245160597,-1.451188619305205,4.736169928599788,-162.17313554739903,36.74568333681328,3.711065854893715,2.180387217281314,1.5306786376124013,0.20492052702167077
10,2022,06,14,08,N,Y,0,individual1xindividual6,10,-3.4774781105659422,-1.066226822952175,3.637264583096474,-163.02055872846196,72.565781249531,3.3995200571484734,2.0057182891890775,1.3938017679593961,0.4985064481083001
0,2022,06,14,08,N,Y,0,individual7xindividual1,0,-1.293522477182472,-2.5124823136195715,2.825910079112114,-117.25565507795912,161.10164394644926,1.026021156166415,2.5342474617773125,-1.5082263056108975,0.3234479297581732
1,2022,06,14,08,N,Y,0,individual7xindividual1,1,-0.4298743171785519,-3.1078750364846095,3.137463811898703,-98.05204658536081,146.3201292521124,1.0834548614370432,2.307491364570099,-1.2240365031330562,0.5741818687404625
2,2022,06,14,08,N,Y,0,individual7xindividual1,2,0.6101061236087912,-3.361870696247518,3.416782706048589,-79.8796590453815,169.27774101791653,1.9596970722162614,1.8087642408580569,0.15093283135820457,0.5550133732509807
3,2022,06,14,08,N,Y,0,individual7xindividual1,3,1.815027041886462,-3.210914692958044,3.688400239701892,-60.70064044847825,160.3277488721354,1.5971881999336666,3.4400056999568354,-1.8428175000231684,0.24637793871078292
4,2022,06,14,08,N,Y,0,individual7xindividual1,4,3.154190533681952,-3.0687732805762336,4.400714415904247,-44.389384564860194,150.61285496317163,1.199250865834943,2.7094045347803952,-1.5101536689454518,0.1492640285612206
5,2022,06,14,08,N,Y,0,individual7xindividual1,5,4.188201563085885,-3.030425434513056,5.169575480363807,-35.936566203762844,147.2035329514412,1.5266174394216616,2.2884034604930936,-0.7617860210714315,0.09332988261551005
6,2022,06,14,08,N,Y,0,individual7xindividual1,6,4.538350700584393,-2.9816248643811143,5.430167024446904,-33.291055430921986,73.72185147135191,0.8932514296501782,2.651045488451223,-1.7577940588010446,0.09332988261551005
7,2022,06,14,08,N,Y,0,individual7xindividual1,7,4.741784762842051,-2.488259104574478,5.3549935675609195,-27.661412608294775,21.094496550760333,0.5410658546413047,3.0754137306238767,-2.534347875982572,0.09332988261551005
0,2022,06,14,08,N,Y,0,individual1xindividual8,0,-4.17116474851718,1.5013939717305531,4.433147777552789,160.23797407839567,148.62869078120448,2.5342474617773125,2.4792466500352157,0.05500081174209705,0.5728707780471387
1,2022,06,14,08,N,Y,0,individual1xindividual8,1,-4.224611771799154,2.1906298868071654,4.758802782570083,152.64008357803954,67.1155745466489,2.307491364570099,2.043740736299993,0.2637506282701065,0.4196182580636648
2,2022,06,14,08,N,Y,0,individual1xindividual8,2,-4.349328749765648,2.7292498403132566,5.134731274797927,147.90765012864404,50.74977283219839,1.8087642408580569,1.6317196193533723,0.17704462150468459,0.4196182580636648
3,2022,06,14,08,N,Y,0,individual1xindividual8,3,-4.592661836539363,2.7044696334535105,5.3297934991026885,149.48680589338278,18.779110965528112,3.4400056999568354,1.4058802897317986,2.034125410225036,0.5676977309695612
4,2022,06,14,08,N,Y,0,individual1xindividual8,4,-5.061153681297083,2.354503447462695,5.582021414310476,155.06284800925513,17.5939161996359,2.7094045347803952,2.4380085841573074,0.27139595062308713,0.6486432123131054
5,2022,06,14,08,N,Y,0,individual1xindividual8,5,-5.191471862376858,1.8216854830935112,5.501810438134368,160.67004409715219,38.08767343051015,2.2884034604930936,2.089443240956911,0.19896021953618173,0.638975937701344
6,2022,06,14,08,N,Y,0,individual1xindividual8,6,-5.197604023080642,1.1752518819533806,5.328818308666476,167.31929675024676,55.98036416672408,2.651045488451223,1.7733349275270003,0.8777105609242224,0.46496499468963765
7,2022,06,14,08,N,Y,0,individual1xindividual8,7,-5.018829911614037,0.2722428703880258,5.026208298726673,101.23406565424406,88.60737515789769,3.0754137306238767,1.5289990160844475,1.5464147145394291,0.46416833371159644
8,2022,06,14,08,N,Y,0,individual1xindividual8,8,-4.179057474711106,-0.7364716583160408,4.243455181858476,-169.80019108993346,136.73580435441355,3.2046449850841285,1.481048067871038,1.7235969172130907,0.3103545644491604
9,2022,06,14,08,N,Y,0,individual1xindividual8,9,-2.9915789959701815,-1.517007312301332,3.3542295799044033,-152.55650406141197,166.83462327447197,3.711065854893715,1.4999577275726084,2.2111081273211064,0.15122157136046838
10,2022,06,14,08,N,Y,0,individual1xindividual8,10,-1.4819295657958655,-1.9923357853032535,2.4830459358175103,-126.04001563229315,170.9566456038411,3.3995200571484734,1.6286313251233153,1.770888732025158,0.2673588516144518
0,2022,06,14,08,N,Y,0,individual3xindividual2,0,6.021285973292201,-2.666516514412219,6.585301442895268,-23.866756297246017,136.06810023880382,1.4143282853432375,1.5474386299019804,-0.13311034455874324,0.6227191908149428
1,2022,06,14,08,N,Y,0,individual3xindividual2,1,6.55883264762685,-3.2316141536848924,7.311745054217383,-26.203616367797302,123.97596960162346,1.5440938059586058,1.6869839038023433,-0.14289009784373743,0.6826578208983416
2,2022,06,14,08,N,Y,0,individual3xindividual2,2,7.126287031212715,-3.5224344312315714,7.949308848796618,-26.316637577478772,123.90104547686623,3.0025985241820092,1.7459245711138163,1.2566739530681932,0.6505841527142104
3,2022,06,14,08,N,Y,0,individual3xindividual2,3,6.610369022516065,-2.9516527245081763,7.2394221053849686,-24.05156096014763,40.44202320702047,2.008612895689191,2.8530126390849535,-0.8443997433957627,0.6291904758555658
4,2022,06,14,08,N,Y,0,individual3xindividual2,4,5.658634582136709,-2.6237317686806527,6.237316228005246,-24.94035892067379,90.2376156843988,2.453541294517462,2.2312548603286078,0.22228643418885372,0.6540735826990595
5,2022,06,14,08,N,Y,0,individual3xindividual2,5,4.3553446989993105,-2.1961973100323617,4.877736162575297,-26.818636885048157,170.87387779978613,2.0621254028341314,2.6095780119563243,-0.5474526091221932,0.7876262233727597
6,2022,06,14,08,N,Y,0,individual3xindividual2,6,3.038931458335109,-1.8719954208486371,3.569239591865054,-31.86520446958939,157.44862892901227,2.4169390843355267,2.4318710788912887,-0.014931994555761214,0.7948675528796652
7,2022,06,14,08,N,Y,0,individual3xindividual2,7,1.8825265152564261,-2.10175727322019,2.821575750565182,-48.528148256040346,114.24620676488745,2.297345950248142,2.145186152013761,0.1521597982343814,0.8699441435961567
8,2022,06,14,08,N,Y,0,individual3xindividual2,8,0.8040035134412495,-2.18107450603301,2.3245446114224206,-70.06680113994186,110.07619841181362,1.8979561065106874,2.131048979530202,-0.23309287301951495,0.8778693969821493
0,2022,06,14,08,N,Y,0,individual2xindividual4,0,-5.169803999086021,0.21370976439996933,5.174219289164859,83.0162198642621,156.09149822467666,1.5474386299019804,2.2497440133049547,-0.7023053834029739,0.35919426301372215
1,2022,06,14,08,N,Y,0,individual2xindividual4,1,-5.826785838405671,1.1337355339855468,5.936058411746499,169.0723940663554,151.29411354459836,1.6869839038023433,2.5584268867946527,-0.8714429829923093,0.49040745320886453
2,2022,06,14,08,N,Y,0,individual2xindividual4,2,-5.824152022445758,2.255427626585616,6.24561450614146,158.8632834569911,144.60399391703868,1.7459245711138163,2.70346372457287,-0.9575391534590542,0.5644003664730292
3,2022,06,14,08,N,Y,0,individual2xindividual4,3,-4.928812385353108,3.045985080124996,5.794067365707295,148.11534740946698,158.30637491792086,2.8530126390849535,2.739752206404039,0.11326043268091443,0.5427413945008452
4,2022,06,14,08,N,Y,0,individual2xindividual4,4,-3.400248647938966,3.064429464930567,4.577381217830279,137.72593112438207,154.77739511419693,2.2312548603286078,2.749051084980266,-0.5177962246516584,0.5427413945008452
5,2022,06,14,08,N,Y,0,individual2xindividual4,5,-1.975223338405671,2.680236242173119,3.3294404260236776,125.8607045250283,170.84963583195056,2.6095780119563243,2.4283866189400385,0.18119139301628592,0.506873903280251
6,2022,06,14,08,N,Y,0,individual2xindividual4,6,-0.525502458982777,2.2576270892765073,2.317980351217857,102.38454925602346,168.73386740735202,2.4318710788912887,2.1626770868720278,0.2691939920192604,0.501073266471066
7,2022,06,14,08,N,Y,0,individual2xindividual4,7,0.7287522423387646,1.7654461388630862,1.9099423813142524,67.26292799800206,171.06476596243348,2.145186152013761,2.3267132467163503,-0.18152709470258924,0.4180448621810547
8,2022,06,14,08,N,Y,0,individual2xindividual4,8,1.566969697534599,0.7715887938853925,1.7466377128188855,26.912473443229565,152.831859496867,2.131048979530202,2.4191961431119258,-0.28814716358172343,0.5279997511634001
9,2022,06,14,08,N,Y,0,individual2xindividual4,9,2.244296317078419,-0.27617508571220095,2.2612250301152907,-6.584672946305658,137.15544178084147,1.953800864750052,2.2970573417475544,-0.34325647699750195,0.6784908735394669
10,2022,06,14,08,N,Y,0,individual2xindividual4,10,2.1726376315310114,-1.3392695418358629,2.5522533541233567,-31.55747085341178,123.18511644633604,2.6838487064339076,2.1881496403095473,0.49569906612436054,0.6081636866738226
0,2022,06,14,08,N,Y,0,individual5xindividual2,0,6.662427383643391,-0.8552476536002054,6.717096634060729,-7.300664133374264,95.35679567227842,1.4208848092549482,1.5474386299019804,-0.12655382064703238,0.32967478101376324
1,2022,06,14,08,N,Y,0,individual5xindividual2,1,7.13633351446921,-1.126710632174419,7.224730644002677,-8.966835360130398,82.75867671935404,1.8113095610955285,1.6869839038023433,0.12432565729318512,0.3158986167329807
2,2022,06,14,08,N,Y,0,individual5xindividual2,2,7.163071040727476,-1.0341587487962742,7.237338671930482,-8.216587044861056,21.903255596638477,1.942960119742868,1.7459245711138163,0.19703554862905165,0.3551031385790287
3,2022,06,14,08,N,Y,0,individual5xindividual2,3,6.6070951946041125,-0.8036949671611884,6.655796910273103,-6.900525844021071,43.25737533468666,1.5092723799622119,2.8530126390849535,-1.3437402591227416,0.4470411847785896
4,2022,06,14,08,N,Y,0,individual5xindividual2,4,5.785803751949396,-0.5401410429751414,5.810961831089409,-5.312793622436518,88.50607065363248,1.1801845448228794,2.2312548603286078,-1.0510703155057286,0.49845354474942605
5,2022,06,14,08,N,Y,0,individual5xindividual2,5,5.0107943012371745,0.05552822307568981,5.011101965922155,0.7463054809978038,126.6563293931662,1.2732552342736256,2.6095780119563243,-1.336322777682699,0.5552005358668698
6,2022,06,14,08,N,Y,0,individual5xindividual2,6,4.087905887950173,0.6221574960692495,4.134979383098886,8.766200134948225,145.87996790602926,2.0209859079262524,2.4318710788912887,-0.41088517096503574,0.45386944377277033
7,2022,06,14,08,N,Y,0,individual5xindividual2,7,2.8744624179229445,0.5274693364501486,2.9224575433950415,10.516918058487308,139.0592718535181,2.47935807379854,2.145186152013761,0.3341719217847796,0.7633066139016375
8,2022,06,14,08,N,Y,0,individual5xindividual2,8,1.6782349731345445,0.5355377072432336,1.7616109845624954,18.357920789117625,120.36948681708726,1.9124298874269794,2.131048979530202,-0.2186190921032226,0.7810909301813088
9,2022,06,14,08,N,Y,0,individual5xindividual2,9,0.7003119900144023,0.6208133661100056,0.9358665069863159,43.09376698851175,113.95700486996013,2.015796483648767,1.953800864750052,0.06199561889871555,0.7720508913130402
10,2022,06,14,08,N,Y,0,individual5xindividual2,10,0.04769124326765748,0.473651379371229,0.4760463043283529,84.97747734763512,74.76571792584272,2.575669293213248,2.6838487064339076,-0.10817941322066019,0.7898021954759847
0,2022,06,14,08,N,Y,0,individual2xindividual6,0,-0.8548993770452684,-1.2189490133909169,1.4888551447736873,-124.79299933785306,77.9412680861343,1.5474386299019804,2.2704414995152837,-0.7230028696133031,0.25296445819855934
1,2022,06,14,08,N,Y,0,individual2xindividual6,1,-1.7111575727668225,-0.6961651113659413,1.847351103910785,-157.21576476062492,105.93807312120329,1.6869839038023433,2.398087437977852,-0.7111035341755085,0.29641414893895773
2,2022,06,14,08,N,Y,0,individual2xindividual6,2,-2.706438458320196,-0.24292624260054835,2.71731895220613,-136.56407834776857,122.3280720570526,1.7459245711138163,2.530805680723434,-0.7848811096096174,0.32775262031414565
3,2022,06,14,08,N,Y,0,individual2xindividual6,3,-3.0281016545104564,0.19116426899090486,3.034129761198059,176.36614637920584,85.22307949799401,2.8530126390849535,2.223963916495875,0.6290487225890781,0.3786915770821013
4,2022,06,14,08,N,Y,0,individual2xindividual6,4,-2.9493185833425652,0.4801497426902952,2.9881472322252387,170.74529392158178,38.77120936052052,2.2312548603286078,1.9837874047318265,0.2474674555967813,0.3786915770821013
5,2022,06,14,08,N,Y,0,individual2xindividual6,5,-2.8650263694511433,0.3235952160421497,2.883242959151338,173.57514134988708,5.40459390148925,2.6095780119563243,1.5851443558517953,1.024433656104529,0.15739838569915493
6,2022,06,14,08,N,Y,0,individual2xindividual6,6,-2.5315314741007207,0.10901261728337196,2.533877533561861,177.58694876543836,12.811621843607616,2.4318710788912887,1.0475082163738352,1.384362862517453,0.16761975070912283
7,2022,06,14,08,N,Y,0,individual2xindividual6,7,-2.1714307266455894,-0.13811073272014335,2.1758184609734994,-176.29514553963378,16.5711838831038,2.145186152013761,0.9983487979967315,1.1468373540170296,0.3543521740563029
8,2022,06,14,08,N,Y,0,individual2xindividual6,8,-1.780328097836276,-0.2368208003817835,1.7960100855615488,-172.4168033088845,11.234616071879927,2.131048979530202,1.629363162943028,0.501685816587174,0.3618243043388189
9,2022,06,14,08,N,Y,0,individual2xindividual6,9,-1.1593643741904145,-0.022560587753741156,1.159583861676992,-27.770779850612293,35.48210419790165,1.953800864750052,2.180387217281314,-0.22658635253126178,0.3604154160192906
10,2022,06,14,08,N,Y,0,individual2xindividual6,10,-0.9689536613503885,0.20809394746961923,0.9910470669033898,167.68377929462414,33.76652724987911,2.6838487064339076,2.0057182891890775,0.6781304172448305,0.6255538889232476
0,2022,06,14,08,N,Y,0,individual7xindividual2,0,2.439647598620296,-1.5790829456954552,2.9060941751498715,-32.7273708384159,172.59599182082408,1.026021156166415,1.5474386299019804,-0.5214174737355656,0.2930410360586247
1,2022,06,14,08,N,Y,0,individual7xindividual2,1,2.7436678730111894,-2.325122126903591,3.5963740492905383,-40.18106259843687,171.48131568703715,1.0834548614370432,1.6869839038023433,-0.6035290423653005,0.21068592619545023
2,2022,06,14,08,N,Y,0,individual7xindividual2,2,3.435482544244912,-2.7582328802628386,4.405722294195871,-38.807964848291505,143.59590504686176,1.9596970722162614,1.7459245711138163,0.21377250110244525,0.31462354363172523
3,2022,06,14,08,N,Y,0,individual7xindividual2,3,3.5854487693501587,-3.1507578928593496,4.773124571708773,-41.322016162958846,80.044039897406,1.5971881999336666,2.8530126390849535,-1.255824439151287,0.4539889963290991
4,2022,06,14,08,N,Y,0,individual7xindividual2,4,3.319896622057796,-3.416168395979449,4.763603687424004,-45.81982707908238,37.344298879292175,1.199250865834943,2.2312548603286078,-1.0320039944936645,0.4093865303361123
5,2022,06,14,08,N,Y,0,individual7xindividual2,5,2.9802567164970086,-3.2833615883774416,4.4342297432877755,-47.826971160688366,7.852183948241989,1.5266174394216616,2.6095780119563243,-1.082960572534663,0.4093865303361123
6,2022,06,14,08,N,Y,0,individual7xindividual2,6,2.047190129155517,-3.318566290338129,3.899213978262844,-58.4443221059983,51.81139226927063,0.8932514296501782,2.4318710788912887,-1.5386196492411102,0.4093865303361123
7,2022,06,14,08,N,Y,0,individual7xindividual2,7,1.3164652711791824,-3.218068443529281,3.4769304447256126,-67.82660324254292,71.77356259970124,0.5410658546413047,2.145186152013761,-1.6041202973724562,0.4093865303361123
0,2022,06,14,08,N,Y,0,individual8xindividual2,0,7.904334824319949,-0.5679946038064366,7.924716202168398,-4.130451436364211,168.11539300159708,2.4792466500352157,1.5474386299019804,0.9318080201332352,0.4747517023682943
1,2022,06,14,08,N,Y,0,individual8xindividual2,1,7.398153961988896,-1.4078769772261472,7.530922893530078,-10.79391824667396,109.32741595873686,2.043740736299993,1.6869839038023433,0.35675683249764945,0.548055512639522
2,2022,06,14,08,N,Y,0,individual8xindividual2,2,7.174705170401768,-2.1256120243285768,7.482955349336256,-16.500671281805975,94.34741845097717,1.6317196193533723,1.7459245711138163,-0.11420495176044397,0.548055512639522
3,2022,06,14,08,N,Y,0,individual8xindividual2,3,6.363083564003059,-2.644312833354816,6.890662000354599,-22.64093050275424,137.7802502742022,1.4058802897317986,2.8530126390849535,-1.4471323493531547,0.27282254043678317
4,2022,06,14,08,N,Y,0,individual8xindividual2,4,5.226859769672926,-2.701898562865911,5.8839033724086764,-27.360578195366156,163.18762578740777,2.4380085841573074,2.2312548603286078,0.20675372382870003,0.3212866431878657
5,2022,06,14,08,N,Y,0,individual8xindividual2,5,3.983527015787984,-2.0746216369578976,4.491385356662973,-27.555549291185816,168.27083817735985,2.089443240956911,2.6095780119563243,-0.5201347709994133,0.46638440965177147
6,2022,06,14,08,N,Y,0,individual8xindividual2,6,2.7064434516517673,-1.5121933079103957,3.1002523699656637,-29.28378456919528,177.18832854836302,1.7733349275270003,2.4318710788912887,-0.6585361513642878,0.5938234134923929
7,2022,06,14,08,N,Y,0,individual8xindividual2,7,1.5935104199511692,-1.0020522093428295,1.8823878688362283,-32.345060816335604,177.100549542703,1.5289990160844475,2.145186152013761,-0.6161871359293131,0.5530444224091252
8,2022,06,14,08,N,Y,0,individual8xindividual2,8,0.6006726550249692,-0.48210799417737593,0.7702179928724584,-41.23719344800249,173.41669127910268,1.481048067871038,2.131048979530202,-0.6500009116591638,0.44739844844052756
9,2022,06,14,08,N,Y,0,individual8xindividual2,9,-0.357421875,0.0883792807498679,0.3681864934980364,57.67949724701557,169.08874506463624,1.4999577275726084,1.953800864750052,-0.45384313717744373,0.4962808853992945
0,2022,06,14,08,N,Y,0,individual4xindividual3,0,-0.85148197420618,2.45280675001225,2.5963979866930473,109.13681779918706,20.036750789103934,2.2497440133049547,1.4143282853432375,0.8354157279617173,0.4700061258094695
1,2022,06,14,08,N,Y,0,individual4xindividual3,1,-0.7320468092211788,2.0978786196993457,2.2219332199421613,109.30879702559032,27.316843786141558,2.5584268867946527,1.5440938059586058,1.0143330808360467,0.48752370919077276
2,2022,06,14,08,N,Y,0,individual4xindividual3,2,-1.3021350087669585,1.2670068046459553,1.8168274062430039,136.82875945581654,88.14392150012895,2.70346372457287,3.0025985241820092,-0.2991347996091392,0.4521685125256524
3,2022,06,14,08,N,Y,0,individual4xindividual3,3,-1.6815566371629564,-0.09433235561681892,1.6842004979523693,-63.661021835078095,148.36062518987856,2.739752206404039,2.008612895689191,0.7311393107148483,0.6374683072035735
4,2022,06,14,08,N,Y,0,individual4xindividual3,4,-2.2583859341977437,-0.44069769624991484,2.3009827220694636,-169.01047732373755,64.30731867698424,2.749051084980266,2.453541294517462,0.2955097904628046,0.8319382884565565
